time;SP;pSP;IPG1G2;IPG1;pG1P;IPG2;pG2P;SC;pSC;ICG1G2;ICG1;pG1C;ICG2;pG2C;N;...17;file;dSP;gammaPG1;dIPG1;gammaPG2;dIPG2;dSC;gammaCG1;dICG1;gammaCG2;dICG2;psiG1;FG1;psiG2;FG2;pi;FGB;c;kappa;sigma;eul;demog_feedback;vanish_threshold;pBc;pBp;pGc;pGp;fc
1000;0.0994134;0.00302826;0;32.7291;0.996972;0;0;24.6903;1;0;0;0;0;0;57.5188;NA;./competition_output_828;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.9969717361615283;0;0;0.42925617363366414
131787;0.0999239;3.53458e-4;0;282.604;0.999647;0;0;2.09937e-11;1;0;0;0;0;0;282.704;NA;./competition_output_828;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4;10;10;1;14;0.02;0.001;0;1e-4;1;1e-7;0;0.9996465422247363;0;0;7.426035712264418e-14
0;29.9645;0.966766;0;1.03006;0.0332337;0;0;29.9943;1;0;0;0;0;0;60.9889;NA;./competition_output_829;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03323357389167647;0;0;0.49179932741859583
10;29.5567;0.955332;0;1.38197;0.0446679;0;0;29.936;1;0;0;0;0;0;60.8746;NA;./competition_output_829;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04466804810937251;0;0;0.4917650382918327
50;26.5081;0.862499;0;4.22597;0.137501;0;0;29.7036;1;0;0;0;0;0;60.4377;NA;./competition_output_829;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13750115100277965;0;0;0.4914746921209775
100;17.6021;0.575794;0;12.968;0.424206;0;0;29.4158;1;0;0;0;0;0;59.9859;NA;./competition_output_829;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4242053509802062;0;0;0.49037857229782333
1000;0.0994361;0.00290575;0;34.121;0.997094;0;0;24.6888;1;0;0;0;0;0;58.9093;NA;./competition_output_829;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.997094248018657;0;0;0.41909851245898355
96923;0.0999385;2.75741e-4;0;362.336;0.999724;0;0;1.8588e-8;1;0;0;0;0;0;362.436;NA;./competition_output_829;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;4.5;10;10;1;14.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9997242588568517;0;0;5.128629606330498e-11
0;30.0008;1;0;0;0;0;0;30.0007;1;0;0;0;0;0;60.0015;NA;./competition_output_83;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999916668749944
10;30.0069;1;0;0;0;0;0;30.0063;1;0;0;0;0;0;60.0132;NA;./competition_output_83;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999950010997581
50;30.0313;1;0;0;0;0;0;30.0284;1;0;0;0;0;0;60.0597;NA;./competition_output_83;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999758573552649
100;30.0618;1;0;0;0;0;0;30.0561;1;0;0;0;0;0;60.1179;NA;./competition_output_83;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999525931544515
1000;30.6147;1;0;0;0;0;0;30.5578;1;0;0;0;0;0;61.1725;NA;./competition_output_83;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49953492173770897
5665794;263.089;1;0;0;0;0;0;0.0647544;1;0;0;0;0;0;263.154;NA;./competition_output_83;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;1.5;10;10;1;11.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;2.4607036184135525e-4
0;29.9645;0.966765;0;1.03011;0.0332352;0;0;29.9943;1;0;0;0;0;0;60.9889;NA;./competition_output_830;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.033235133463528015;0;0;0.49179932741859583
10;29.5566;0.95531;0;1.38266;0.0446895;0;0;29.936;1;0;0;0;0;0;60.8753;NA;./competition_output_830;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.044689498068150306;0;0;0.491759383526652
50;26.5039;0.86221;0;4.2356;0.13779;0;0;29.7036;1;0;0;0;0;0;60.4431;NA;./competition_output_830;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.13779013972250687;0;0;0.49143078366265136
100;17.5758;0.574473;0;13.0188;0.425527;0;0;29.4158;1;0;0;0;0;0;60.0105;NA;./competition_output_830;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.42552607322860897;0;0;0.4901775522616875
1000;0.0994579;0.00278829;0;35.5705;0.997212;0;0;24.6873;1;0;0;0;0;0;60.3573;NA;./competition_output_830;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.9972117180435474;0;0;0.409019290127292
77244;0.0999462;2.34501e-4;0;426.108;0.999765;0;0;9.28094e-7;1;0;0;0;0;0;426.208;NA;./competition_output_830;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5;10;10;1;15;0.02;0.001;0;1e-4;1;1e-7;0;0.9997654989755796;0;0;2.1775611907800886e-9
0;29.9645;0.966763;0;1.03016;0.0332368;0;0;29.9943;1;0;0;0;0;0;60.989;NA;./competition_output_831;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.033236693030347805;0;0;0.49179852104477856
10;29.5565;0.955289;0;1.38336;0.0447112;0;0;29.936;1;0;0;0;0;0;60.8759;NA;./competition_output_831;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04471125596560553;0;0;0.4917545366885746
50;26.4996;0.86192;0;4.24525;0.13808;0;0;29.7036;1;0;0;0;0;0;60.4485;NA;./competition_output_831;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13808003616865916;0;0;0.4913868830492072
100;17.5495;0.573151;0;13.0698;0.426849;0;0;29.4158;1;0;0;0;0;0;60.0352;NA;./competition_output_831;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4268484256661648;0;0;0.4899758808165876
1000;0.0994789;0.00267567;0;37.0796;0.997324;0;0;24.6858;1;0;0;0;0;0;61.8648;NA;./competition_output_831;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9973243312383405;0;0;0.39902820343717266
64920;0.099951;2.08937e-4;0;478.279;0.999791;0;0;1.11271e-5;1;0;0;0;0;0;478.379;NA;./competition_output_831;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;5.5;10;10;1;15.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9997910631314546;0;0;2.3260009323151726e-8
0;29.9645;0.966762;0;1.03021;0.0332384;0;0;29.9943;1;0;0;0;0;0;60.989;NA;./competition_output_832;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.033238252592135885;0;0;0.49179852104477856
10;29.5564;0.955267;0;1.38406;0.0447329;0;0;29.936;1;0;0;0;0;0;60.8765;NA;./competition_output_832;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.04473301301919881;0;0;0.4917496899460383
50;26.4954;0.86163;0;4.25492;0.13837;0;0;29.7036;1;0;0;0;0;0;60.4539;NA;./competition_output_832;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.1383699421664555;0;0;0.4913429902785429
100;17.5232;0.571827;0;13.121;0.428173;0;0;29.4158;1;0;0;0;0;0;60.06;NA;./competition_output_832;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.4281723784598717;0;0;0.48977355977355974
1000;0.0994991;0.00256772;0;38.6506;0.997432;0;0;24.6842;1;0;0;0;0;0;63.4343;NA;./competition_output_832;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9974322878570392;0;0;0.3891301709012317
57301;0.099954200000000007;1.91537e-4;0;521.753;0.999808;0;0;5.11533e-5;1;0;0;0;0;0;521.853;NA;./competition_output_832;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6;10;10;1;16;0.02;0.001;0;1e-4;1;1e-7;0;0.9998084629028244;0;0;9.802243160430236e-8
0;29.9645;0.96676;0;1.03026;0.0332399;0;0;29.9943;1;0;0;0;0;0;60.9891;NA;./competition_output_833;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03323981214889226;0;0;0.4917977146736056
10;29.5564;0.955245;0;1.38476;0.0447545;0;0;29.936;1;0;0;0;0;0;60.8771;NA;./competition_output_833;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.044754624584210805;0;0;0.4917448432990402
50;26.4912;0.861339;0;4.26462;0.138661;0;0;29.7036;1;0;0;0;0;0;60.4594;NA;./competition_output_833;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13866058521606642;0;0;0.49129829273859815
100;17.4968;0.570501;0;13.1724;0.429499;0;0;29.4158;1;0;0;0;0;0;60.085;NA;./competition_output_833;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.42949930223155475;0;0;0.48956977615045355
1000;0.0995186;0.00246423;0;40.2858;0.997536;0;0;24.6826;1;0;0;0;0;0;65.0679;NA;./competition_output_833;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9975357728142324;0;0;0.37933604742123234
53119;0.0999566;1.78929e-4;0;558.537;0.999821;0;0;1.12365e-4;1;0;0;0;0;0;558.637;NA;./competition_output_833;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;6.5;10;10;1;16.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9998210705560756;0;0;2.011413493914653e-7
0;29.9645;0.966759;0;1.03031;0.0332415;0;0;29.9943;1;0;0;0;0;0;60.9891;NA;./competition_output_834;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.03324137170061697;0;0;0.4917977146736056
10;29.5563;0.955224;0;1.38545;0.0447762;0;0;29.936;1;0;0;0;0;0;60.8777;NA;./competition_output_834;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.04477607116598124;0;0;0.49173999674757757
50;26.4869;0.861048;0;4.27433;0.138952;0;0;29.7036;1;0;0;0;0;0;60.4649;NA;./competition_output_834;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.13895185595634507;0;0;0.4912536033301966
100;17.4704;0.569174;0;13.2239;0.430826;0;0;29.4158;1;0;0;0;0;0;60.1101;NA;./competition_output_834;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.4308259188188035;0;0;0.48936534791990033
1000;0.0995372;0.00236503;0;41.9876;0.997635;0;0;24.6809;1;0;0;0;0;0;66.7681;NA;./competition_output_834;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.9976349733761412;0;0;0.36965107588803636
50997;0.0999584;1.69373e-4;0;590.066;0.999831;0;0;1.57213e-4;1;0;0;0;0;0;590.166;NA;./competition_output_834;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7;10;10;1;17;0.02;0.001;0;1e-4;1;1e-7;0;0.9998306266253123;0;0;2.663877620872771e-7
0;29.9645;0.966757;0;1.03036;0.033243;0;0;29.9943;1;0;0;0;0;0;60.9892;NA;./competition_output_835;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03324293124731003;0;0;0.491796908305077
10;29.5562;0.955202;0;1.38615;0.0447979;0;0;29.936;1;0;0;0;0;0;60.8783;NA;./competition_output_835;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04479782563379963;0;0;0.4917351502916474
50;26.4826;0.860756;0;4.28407;0.139244;0;0;29.7036;1;0;0;0;0;0;60.4703;NA;./competition_output_835;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.13924386357054563;0;0;0.4912097343654654
100;17.444;0.567845;0;13.2756;0.432155;0;0;29.4158;1;0;0;0;0;0;60.1354;NA;./competition_output_835;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.43215406450604826;0;0;0.48915946347741934
1000;0.0995552;0.00226994;0;43.7585;0.99773;0;0;24.6792;1;0;0;0;0;0;68.5373;NA;./competition_output_835;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9977300589470735;0;0;0.36008421691546066
49736;0.0999598;1.61881e-4;0;617.39;0.999838;0;0;1.83805e-4;1;0;0;0;0;0;617.49;NA;./competition_output_835;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;7.5;10;10;1;17.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9998381191492857;0;0;2.9766473950995155e-7
0;29.9645;0.966755;0;1.03041;0.0332446;0;0;29.9943;1;0;0;0;0;0;60.9892;NA;./competition_output_836;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.03324449078897148;0;0;0.491796908305077
10;29.5561;0.95518;0;1.38685;0.0448196;0;0;29.936;1;0;0;0;0;0;60.8789;NA;./competition_output_836;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.04481957925795698;0;0;0.4917303039312471
50;26.4784;0.860464;0;4.29383;0.139536;0;0;29.7036;1;0;0;0;0;0;60.4758;NA;./competition_output_836;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.1395358737407071;0;0;0.49116506106574864
100;17.4175;0.566514;0;13.3275;0.433486;0;0;29.4158;1;0;0;0;0;0;60.1608;NA;./competition_output_836;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.43348511953163116;0;0;0.4889529394555924
1000;0.0995724;0.0021788;0;45.601;0.997821;0;0;24.6774;1;0;0;0;0;0;70.378;NA;./competition_output_836;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.9978212001563465;0;0;0.3506408252578931
48818;0.0999609;1.55848e-4;0;641.298;0.999844;0;0;2.02067e-4;1;0;0;0;0;0;641.398;NA;./competition_output_836;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8;10;10;1;18;0.02;0.001;0;1e-4;1;1e-7;0;0.9998441515157613;0;0;3.150415186826276e-7
0;29.9645;0.966754;0;1.03046;0.0332462;0;0;29.9943;1;0;0;0;0;0;60.9893;NA;./competition_output_837;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.033246050325601316;0;0;0.4917961019391926
10;29.556;0.955159;0;1.38755;0.0448414;0;0;29.936;1;0;0;0;0;0;60.8795;NA;./competition_output_837;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.044841332038502366;0;0;0.4917254576663737
50;26.4741;0.860171;0;4.30361;0.139829;0;0;29.7036;1;0;0;0;0;0;60.4813;NA;./competition_output_837;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.1398287916807326;0;0;0.4911203958909614
100;17.3909;0.565181;0;13.3796;0.434819;0;0;29.4158;1;0;0;0;0;0;60.1863;NA;./competition_output_837;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.43481906371362183;0;0;0.48874577769359473
1000;0.099589;0.00209145;0;47.5177;0.997909;0;0;24.6756;1;0;0;0;0;0;72.2929;NA;./competition_output_837;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9979085537607989;0;0;0.34132812489193265
48080;0.0999618;1.50887e-4;0;662.393;0.999849;0;0;2.16337e-4;1;0;0;0;0;0;662.494;NA;./competition_output_837;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;8.5;10;10;1;18.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9998491126611695;0;0;3.265493725226191e-7
0;29.9645;0.966752;0;1.03051;0.0332477;0;0;29.9943;1;0;0;0;0;0;60.9893;NA;./competition_output_838;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.03324760985719959;0;0;0.4917961019391926
10;29.5559;0.955137;0;1.38825;0.0448631;0;0;29.936;1;0;0;0;0;0;60.8801;NA;./competition_output_838;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.044863083975484865;0;0;0.4917206114970245
50;26.4698;0.859878;0;4.31341;0.140122;0;0;29.7036;1;0;0;0;0;0;60.4869;NA;./competition_output_838;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.1401221639978417;0;0;0.4910749269676575
100;17.3644;0.563847;0;13.4319;0.436153;0;0;29.4158;1;0;0;0;0;0;60.212;NA;./competition_output_838;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.436153044359225;0;0;0.48853716867069685
1000;0.0996049;0.00200773;0;49.5112;0.997992;0;0;24.6737;1;0;0;0;0;0;74.2845;NA;./competition_output_838;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.9979922740580247;0;0;0.332151390936198
47464;0.0999626;1.46735e-4;0;681.145;0.999853;0;0;2.27999e-4;1;0;0;0;0;0;681.245;NA;./competition_output_838;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9;10;10;1;19;0.02;0.001;0;1e-4;1;1e-7;0;0.9998532648232458;0;0;3.3467988755880774e-7
0;29.9645;0.966751;0;1.03056;0.0332493;0;0;29.9943;1;0;0;0;0;0;60.9894;NA;./competition_output_839;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.03324916938376631;0;0;0.4917952955759525
10;29.5558;0.955115;0;1.38895;0.0448848;0;0;29.936;1;0;0;0;0;0;60.8807;NA;./competition_output_839;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.04488483506895353;0;0;0.49171576542319656
50;26.4656;0.859584;0;4.32323;0.140416;0;0;29.7036;1;0;0;0;0;0;60.4924;NA;./competition_output_839;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.14041553381534796;0;0;0.4910302781837057
100;17.3378;0.562511;0;13.4843;0.437489;0;0;29.4158;1;0;0;0;0;0;60.2379;NA;./competition_output_839;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.4374880361818306;0;0;0.4883271163171359
1000;0.0996201;0.00192749;0;51.5842;0.998073;0;0;24.6718;1;0;0;0;0;0;76.3557;NA;./competition_output_839;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9980725089630129;0;0;0.3231166762926671
46938;0.0999632;1.43209e-4;0;697.922;0.999857;0;0;2.37793e-4;1;0;0;0;0;0;698.022;NA;./competition_output_839;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;9.5;10;10;1;19.5;0.02;0.001;0;1e-4;1;1e-7;0;0.9998567907526265;0;0;3.4066691307723825e-7
0;30.0008;1;0;0;0;0;0;30.0007;1;0;0;0;0;0;60.0015;NA;./competition_output_84;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49999916668749944
10;30.0069;1;0;0;0;0;0;30.0063;1;0;0;0;0;0;60.0132;NA;./competition_output_84;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999950010997581
50;30.0313;1;0;0;0;0;0;30.0284;1;0;0;0;0;0;60.0597;NA;./competition_output_84;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999758573552649
100;30.0618;1;0;0;0;0;0;30.0561;1;0;0;0;0;0;60.1179;NA;./competition_output_84;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.4999525931544515
1000;30.6147;1;0;0;0;0;0;30.5578;1;0;0;0;0;0;61.1725;NA;./competition_output_84;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;0.49953492173770897
5665794;263.089;1;0;0;0;0;0;0.0647544;1;0;0;0;0;0;263.154;NA;./competition_output_84;0.736842;1;0.736842;1;1;0.736842;1;0.736842;1;1;10;2;10;10;1;12;0.02;0.001;0;1e-4;1;1e-7;0;0;0;0;2.4607036184135525e-4
0;29.9645;0.966749;0;1.03061;0.0332508;0;0;29.9943;1;0;0;0;0;0;60.9894;NA;./competition_output_840;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0.033250728905301515;0;0;0.4917952955759525
10;29.5557;0.955093;0;1.38965;0.0449066;0;0;29.936;1;0;0;0;0;0;60.8813;NA;./competition_output_840;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0.04490658531895745;0;0;0.491710919444887
50;26.4613;0.85929;0;4.33307;0.14071;0;0;29.7036;1;0;0;0;0;0;60.498;NA;./competition_output_840;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0.14070981156620513;0;0;0.49098482594465936
100;17.3111;0.561173;0;13.537;0.438827;0;0;29.4158;1;0;0;0;0;0;60.2639;NA;./competition_output_840;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0.43882767496215325;0;0;0.48811643454870995
1000;0.0996348;0.0018506;0;53.7395;0.998149;0;0;24.6698;1;0;0;0;0;0;78.509;NA;./competition_output_840;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0.9981493981957527;0;0;0.31422894190474976
46482;0.0999638;1.40178e-4;0;713.021;0.99986;0;0;2.4615e-4;1;0;0;0;0;0;713.122;NA;./competition_output_840;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;10;10;10;1;20;0.02;0.001;0;1e-4;1;1e-7;0;0.9998598220988102;0;0;3.4517235480044087e-7
0;29.9345;0.965775;0;0;0;1.0608;0.0342245;29.9344;0.965776;0;0;0;1.06078;0.034224;61.9905;NA;./competition_output_841;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0.03422403096223348;0.03422454372114482;0.4999988707947186
10;29.0523;0.938686;0;0;0;1.89767;0.0613143;29.0517;0.938693;0;0;0;1.89738;0.0613067;61.899;NA;./competition_output_841;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0.06130650733398214;0.061314114359400027;0.4999932147530655
50;17.52;0.565774;0;0;0;13.4465;0.434226;17.5184;0.565855;0;0;0;13.4408;0.434145;61.9256;NA;./competition_output_841;2.86842;1;2.86842;1;1;2.86842;1;2.86842;1;1;10;0.5;10;10;1;10.5;0.02;0.001;0;1e-4;1;1e-7;0;0;0.4341455851572392;0.4342273101577511;0.49994186572273824
