time;SP;pSP;IPG1G2;IPG1;pG1P;IPG2;pG2P;SC;pSC;ICG1G2;ICG1;pG1C;ICG2;pG2C;N;...17;file;dSP;gammaPG1;dIPG1;gammaPG2;dIPG2;dSC;gammaCG1;dICG1;gammaCG2;dICG2;psiG1;FG1;psiG2;FG2;pi;FGB;c;kappa;sigma;eul;demog_feedback;vanish_threshold;pBc;pBp;pGc;pGp;fc
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8783;0.963863;0;0;0;1.12021;0.0361375;62.9999;NA;./competition_output_552;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.894737;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.0361375433851498;0.0350234677232871;0.49204062228670203
10;25.7067;0.886937;0;1.28946;0.0444894;1.98752;0.068574;27.3368;0.915868;0;0;0;2.51117;0.084132;58.8316;NA;./competition_output_552;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.894737;1;0;1e-4;1;1e-7;0;0.04448917459756663;0.08413201969849206;0.06857376289001257;0.5073458821449697
50;6.69555;0.441174;0;1.45927;0.0961522;7.02185;0.462674;9.05658;0.403486;0;0;0;13.3893;0.596514;37.6225;NA;./competition_output_552;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.894737;1;0;1e-4;1;1e-7;0;0.09615218621739814;0.5965148169730926;0.46267395943906003;0.5966078809223204
100;0.672591;0.116931;0;0.839198;0.145895;4.24026;0.737174;1.12094;0.0779889;0;0;0;13.2521;0.922011;20.1251;NA;./competition_output_552;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.894737;1;0;1e-4;1;1e-7;0;0.14589548872062807;0.9220109315774534;0.7371738314468461;0.7141847742371467
1000;0.00300153;0.021094;0;0.0602629;0.423511;0.079029;0.555395;0.0466447;0.0189862;0;0;0;2.41012;0.981014;2.59905;NA;./competition_output_552;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.894737;1;0;1e-4;1;1e-7;0;0.4235114720335296;0.9810137698575693;0.5553945814645131;0.9452548815913506
136509;0.047402;0.0530691;0;1.3973e-5;1.56435e-5;0.845798;0.946915;8.99302e-5;0.0546071;0;0;0;0.00155693;0.945393;0.89486;NA;./competition_output_552;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.894737;1;0;1e-4;1;1e-7;0;1.5643508075751968e-5;0.9453929362067284;0.9469153255174166;0.001840355139351407
0;30;1;0;0;0;0;0;29.9982;1;0;0;0;0;0;59.9982;NA;./competition_output_553;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0;0;0.49998499954998654
10;28.2793;1;0;0;0;0;0;29.3021;1;0;0;0;0;0;57.5814;NA;./competition_output_553;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0;0;0.5088813401549805
50;22.8149;1;0;0;0;0;0;26.8989;1;0;0;0;0;0;49.7137;NA;./competition_output_553;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0;0;0.5410762023345678
100;18.1132;1;0;0;0;0;0;24.5242;1;0;0;0;0;0;42.6373;NA;./competition_output_553;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0;0;0.5751818243650513
1000;2.48416;1;0;0;0;0;0;10.7481;1;0;0;0;0;0;13.2322;NA;./competition_output_553;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0;0;0.8122685570048821
109871;0.0101232;1;0;0;0;0;0;0.0016211;1;0;0;0;0;0;0.0117443;NA;./competition_output_553;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0;0;0.13803291809643828
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9982;1;0;0;0;0;0;60.9987;NA;./competition_output_554;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.4917842511397784
10;27.5407;0.954205;0;1.32177;0.0457955;0;0;29.2929;1;0;0;0;0;0;58.1554;NA;./competition_output_554;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.04579545686838305;0;0;0.5037004302265997
50;19.1545;0.888577;0;2.40189;0.111423;0;0;26.9031;1;0;0;0;0;0;48.4595;NA;./competition_output_554;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.11142357324208738;0;0;0.5551666855828062
100;11.62;0.794346;0;3.00839;0.205654;0;0;24.6398;1;0;0;0;0;0;39.2682;NA;./competition_output_554;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.20565421075046536;0;0;0.6274746486979286
1000;0.716677;0.988975;0;0.00798978;0.0110255;0;0;11.8527;1;0;0;0;0;0;12.5773;NA;./competition_output_554;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.01102545365747275;0;0;0.9423882709325532
111446;0.0474784;0.057623;0;0.776471;0.942377;0;0;7.64232e-4;1;0;0;0;0;0;0.824713;NA;./competition_output_554;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.9423770440272181;0;0;9.26664184995265e-4
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8783;0.963863;0;0;0;1.12019;0.0361369;61.9994;NA;./competition_output_555;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0.03613692150811217;0.03615378908354274;0.49998048368210013
10;26.3797;0.928565;0;0;0;2.0294;0.0714348;27.3654;0.914757;0;0;0;2.55008;0.0852429;58.3245;NA;./competition_output_555;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0.08524282411647748;0.07143485714084571;0.5129144699054429
50;7.22755;0.474054;0;0;0;8.0187;0.525946;8.46838;0.37443;0;0;0;14.1484;0.62557;37.863;NA;./competition_output_555;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0.6255709256578523;0.5259457243584489;0.5973319599609117
100;0.698868;0.126433;0;0;0;4.82869;0.873567;0.906894;0.0620381;0;0;0;13.7114;0.937962;20.1459;NA;./competition_output_555;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0.9379617074331656;0.8735665912506029;0.7256212926699724
1000;0.00174085;0.0219736;0;0;0;0.0774838;0.978026;0.0468084;0.0179315;0;0;0;2.5636;0.982069;2.68963;NA;./competition_output_555;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0.9820685529513312;0.9780264097096042;0.9705455397210769
136890;0.0474047;0.0530691;0;0;0;0.84586;0.946931;8.72411e-5;0.0546623;0;0;0;0.00150876;0.945338;0.89486;NA;./competition_output_555;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0;0.9453376943161255;0.9469309601062261;0.0017835204389513445
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8783;0.963863;0;0;0;1.12019;0.0361369;62.9999;NA;./competition_output_556;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.03613692150811217;0.0350234677232871;0.4920403048258807
10;25.7007;0.886783;0;1.28925;0.0444845;1.992;0.0687324;27.3656;0.915163;0;0;0;2.53682;0.0848369;58.8843;NA;./competition_output_556;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.044484584370616885;0.08483661188626206;0.06873243518810845;0.5078165147586029
50;6.5603;0.435036;0;1.44589;0.0958818;7.07371;0.469082;8.92233;0.392744;0;0;0;13.7956;0.607256;37.7978;NA;./competition_output_556;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.09588193555660182;0.6072560308091449;0.4690820230903388;0.6010384202255158
100;0.630658;0.112142;0;0.818618;0.145564;4.17448;0.742294;1.0602;0.0718214;0;0;0;13.7015;0.928179;20.3854;NA;./competition_output_556;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.1455642812383752;0.9281790037732781;0.7422939402065096;0.7241309957126179
1000;0.00248649;0.0204635;0;0.0531306;0.437257;0.0658917;0.542279;0.047041;0.0182284;0;0;0;2.53361;0.981772;2.70216;NA;./competition_output_556;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;0.4372572552158572;0.9817716537416333;0.5422792869552894;0.9550326405542232
133508;0.0474053;0.0530691;0;1.51299e-5;1.69376e-5;0.845855;0.946914;8.66589e-5;0.0546632;0;0;0;0.00149867;0.945337;0.89486;NA;./competition_output_556;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.947368;1;0;1e-4;1;1e-7;0;1.693755306993472e-5;0.9453369581542354;0.9469139883257413;0.0017715943276043178
0;30;1;0;0;0;0;0;29.9981;1;0;0;0;0;0;59.9981;NA;./competition_output_557;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0;0;0.4999841661652619
10;28.2789;1;0;0;0;0;0;29.3357;1;0;0;0;0;0;57.6146;NA;./competition_output_557;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0;0;0.5091712864447553
50;22.8067;1;0;0;0;0;0;27.0393;1;0;0;0;0;0;49.846;NA;./competition_output_557;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0;0;0.542456766841873
100;18.091;1;0;0;0;0;0;24.7551;1;0;0;0;0;0;42.8461;NA;./competition_output_557;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0;0;0.5777678715215621
1000;2.40964;1;0;0;0;0;0;11.1458;1;0;0;0;0;0;13.5554;NA;./competition_output_557;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0;0;0.8222405830886583
108383;0.00848597;1;0;0;0;0;0;0.00157265;1;0;0;0;0;0;0.0100586;NA;./competition_output_557;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0;0;0.15634879605511703
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9981;1;0;0;0;0;0;60.9986;NA;./competition_output_558;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.4917834179800848
10;27.5403;0.954208;0;1.32165;0.0457921;0;0;29.327;1;0;0;0;0;0;58.1889;NA;./competition_output_558;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.04579212423277013;0;0;0.5039964666800714
50;19.1507;0.888784;0;2.39639;0.111216;0;0;27.0434;1;0;0;0;0;0;48.5904;NA;./competition_output_558;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.11121641019738628;0;0;0.5565584971517007
100;11.6234;0.795622;0;2.9858;0.204378;0;0;24.866;1;0;0;0;0;0;39.4752;NA;./competition_output_558;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.2043780631382964;0;0;0.6299144779507133
1000;0.713809;0.990746;0;0.00666704;0.00925367;0;0;12.2161;1;0;0;0;0;0;12.9365;NA;./competition_output_558;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.00925365956652771;0;0;0.9443126038727632
113115;0.0474788;0.0576156;0;0.776582;0.942384;0;0;6.54009e-4;1;0;0;0;0;0;0.824715;NA;./competition_output_558;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.9423843483393458;0;0;7.930121314635966e-4
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8782;0.963864;0;0;0;1.12017;0.0361363;61.9993;NA;./competition_output_559;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0.03613641620511014;0.03615378908354274;0.49997935460561654
10;26.3739;0.92841;0;0;0;2.03371;0.0715905;27.3923;0.91409;0;0;0;2.57445;0.0859102;58.3743;NA;./competition_output_559;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0.08591021715734941;0.0715903238604022;0.5133551922678302
50;7.08097;0.467481;0;0;0;8.06609;0.532519;8.34284;0.364476;0;0;0;14.5471;0.635524;38.037;NA;./competition_output_559;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0.6355237278909425;0.5325185217461343;0.6017808975471253
100;0.655482;0.121412;0;0;0;4.74335;0.878588;0.860004;0.0572649;0;0;0;14.158;0.942735;20.4168;NA;./competition_output_559;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0.9427351331108981;0.8785881835182128;0.7355709023941068
1000;0.00138844;0.021359;0;0;0;0.0636167;0.978641;0.0472042;0.0172535;0;0;0;2.68872;0.982747;2.80093;NA;./competition_output_559;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0.982746524921999;0.9786410736135635;0.9767913514439845
134279;0.0474076;0.0530691;0;0;0;0.845911;0.946931;8.43559e-5;0.0547155;0;0;0;0.00145736;0.945284;0.89486;NA;./competition_output_559;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0;0.945284406809322;0.9469309158009248;0.0017228570949645754
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8786;0.96386;0;0;0;1.1203;0.0361401;63.0003;NA;./competition_output_56;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.036139992064234544;0.0350234677232871;0.4920436886808475
10;25.7337;0.887625;0;1.29045;0.0445112;1.96747;0.0678636;27.2056;0.919015;0;0;0;2.39741;0.0809852;58.5946;NA;./competition_output_56;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.044511138046097465;0.08098534574693586;0.06786340328688084;0.505217374979947
50;7.30123;0.468169;0;1.51889;0.0973941;6.77516;0.434437;9.63608;0.451656;0;0;0;11.6989;0.548344;36.9303;NA;./competition_output_56;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.09739421158196583;0.5483436122274311;0.43443657311699435;0.5777093606063314
100;0.879156;0.139361;0;0.933574;0.147988;4.49573;0.712651;1.41295;0.109796;0;0;0;11.456;0.890204;19.1774;NA;./competition_output_56;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.14798762296978976;0.8902047175565994;0.7126509480919273;0.6710476915535996
1000;0.00599774;0.0236131;0;0.0963431;0.379302;0.15166;0.597085;0.0444286;0.0223206;0;0;0;1.94605;0.977679;2.24448;NA;./competition_output_56;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.3793022889215642;0.9776794385028806;0.5970846395626093;0.8868328521528372
152906;0.0473835;0.0530691;0;8.21738e-6;9.20338e-6;0.845473;0.946922;1.08445e-4;0.054352;0;0;0;0.00188679;0.945648;0.89486;NA;./competition_output_56;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;9.203387523378541e-6;0.9456480063751888;0.9469217268221046;0.0022296616230471807
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8782;0.963864;0;0;0;1.12017;0.0361363;62.9998;NA;./competition_output_560;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.03613641620511014;0.0350234677232871;0.49203918107676536
10;25.6949;0.886636;0;1.28904;0.0444799;1.99627;0.0688838;27.3929;0.914489;0;0;0;2.56143;0.0855112;58.9345;NA;./competition_output_560;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.04448000894403457;0.0855111765143804;0.0688839038778532;0.508264768514198
50;6.43118;0.429138;0;1.43308;0.0956262;7.12201;0.475236;8.79254;0.382501;0;0;0;14.1944;0.617499;37.9732;NA;./competition_output_560;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.09562619651187386;0.617498457819962;0.47523566571268233;0.6053464021994459
100;0.592005;0.107643;0;0.799105;0.145299;4.10862;0.747058;1.00375;0.0662383;0;0;0;14.1499;0.933762;20.6533;NA;./competition_output_560;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.14529895103941468;0.9337618329577363;0.7470584919623328;0.7337156773978009
1000;0.00204837;0.019836;0;0.0466785;0.452027;0.0545381;0.528137;0.0473827;0.0174982;0;0;0;2.66047;0.982502;2.81112;NA;./competition_output_560;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;0.45202647131936413;0.9825017439094822;0.5281374700442948;0.963264712996955
130809;0.0474082;0.0530691;0;1.61405e-5;1.80677e-5;0.845905;0.946913;8.3758e-5;0.0547165;0;0;0;0.00144701;0.945284;0.89486;NA;./competition_output_560;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;1;1;0;1e-4;1;1e-7;0;1.8067804636267847e-5;0.9452836745999394;0.9469128144011744;0.001710622890731511
0;30;1;0;0;0;0;0;30;1;0;0;0;0;0;60;NA;./competition_output_561;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0;0;0.5
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;30;1;0;0;0;0;0;61.0005;NA;./competition_output_562;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.4917992475471512
10;27.5532;0.954101;0;1.3255;0.045899;0;0;28.2696;1;0;0;0;0;0;57.1483;NA;./competition_output_562;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.04589888048977273;0;0;0.4946708825984325
50;19.2606;0.882522;0;2.5639;0.117478;0;0;23.0577;1;0;0;0;0;0;44.8822;NA;./competition_output_562;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.11747806364406972;0;0;0.5137381857395583
100;11.4824;0.757605;0;3.67379;0.242395;0;0;18.9405;1;0;0;0;0;0;34.0967;NA;./competition_output_562;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.24239535133829807;0;0;0.5554936401469938
1000;0.477843;0.763641;0;0.1479;0.236359;0;0;6.04059;1;0;0;0;0;0;6.66633;NA;./competition_output_562;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.2363590164013021;0;0;0.9061342597801189
108612;0.0474777;0.0576381;0;0.776244;0.942362;0;0;9.89678e-4;1;0;0;0;0;0;0.824711;NA;./competition_output_562;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.9423619652122799;0;0;0.001200030071140072
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8801;0.963846;0;0;0;1.1208;0.0361538;62.0018;NA;./competition_output_563;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0.03615378908354274;0.03615378908354274;0.49999999999999994
10;26.544;0.932899;0;0;0;1.90924;0.0671008;26.544;0.932899;0;0;0;1.90924;0.0671008;56.9065;NA;./competition_output_563;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0.06710096987197241;0.06710096987197241;0.4999998242731498
50;11.246;0.639176;0;0;0;6.34853;0.360824;11.246;0.639176;0;0;0;6.34853;0.360824;35.1891;NA;./competition_output_563;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0.360824074300365;0.360824074300365;0.4999994316421846
100;2.57356;0.296386;0;0;0;6.10958;0.703614;2.57356;0.296386;0;0;0;6.10958;0.703614;17.3663;NA;./competition_output_563;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0.7036141303721926;0.7036141303721926;0.49999942417210347
1000;0.0272457;0.0340308;0;0;0;0.773373;0.965969;0.0272457;0.0340308;0;0;0;0.773373;0.965969;1.60124;NA;./competition_output_563;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0.965969193574919;0.965969193574919;0.49999918812919986
9730;0.0237462;0.0530511;0;0;0;0.423864;0.946949;0.0237462;0.0530511;0;0;0;0.423864;0.946949;0.89522;NA;./competition_output_563;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0;0.9469489301182145;0.9469489301182145;0.500000223408771
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8801;0.963846;0;0;0;1.1208;0.0361538;63.0023;NA;./competition_output_564;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.03615378908354274;0.0350234677232871;0.4920598136893415
10;25.8619;0.890856;0;1.29535;0.0446203;1.87316;0.0645239;26.5326;0.933464;0;0;0;1.8912;0.0665356;57.4543;NA;./competition_output_564;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.044620451450737356;0.06653579042914741;0.06452406287062429;0.4947201514943181
50;10.0198;0.580121;0;1.78995;0.103633;5.4622;0.316246;11.7331;0.659959;0;0;0;6.04541;0.340041;35.0505;NA;./competition_output_564;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.10363334771117332;0.3400403070898517;0.3162468626877683;0.5072255745281808
100;2.24224;0.261015;0;1.43783;0.167375;4.91039;0.571609;3.10165;0.341584;0;0;0;5.97855;0.658416;17.6707;NA;./competition_output_564;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.1673752045874144;0.658416114182507;0.5716096693308623;0.5138562705495537
1000;0.0273845;0.0310085;0;0.318699;0.360875;0.537046;0.608117;0.0364738;0.0461401;0;0;0;0.754027;0.95386;1.67363;NA;./competition_output_564;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.36087459426958335;0.9538598822417385;0.6081169296235717;0.47232709738711665
60882;0.0236452;0.0530722;0;0.00111513;0.00250293;0.420769;0.944425;0.0238784;0.0531353;0;0;0;0.425511;0.946865;0.894919;NA;./competition_output_564;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0;1;0;1e-4;1;1e-7;0;0.0025029328596615627;0.9468647903132561;0.9444249158635639;0.5021565080191615
0;30;1;0;0;0;0;0;29.9998;1;0;0;0;0;0;59.9998;NA;./competition_output_565;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0;0;0.49999833332777777
10;28.2914;1;0;0;0;0;0;28.3752;1;0;0;0;0;0;56.6666;NA;./competition_output_565;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0;0;0.5007394126346031
50;23.0304;1;0;0;0;0;0;23.3394;1;0;0;0;0;0;46.3699;NA;./competition_output_565;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0;0;0.503330824521942
100;18.6715;1;0;0;0;0;0;19.1222;1;0;0;0;0;0;37.7937;NA;./competition_output_565;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0;0;0.5059626339839708
1000;4.161;1;0;0;0;0;0;4.58148;1;0;0;0;0;0;8.74248;NA;./competition_output_565;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0;0;0.5240480961923848
220364;0.0250107;1;0;0;0;0;0;0.0116241;1;0;0;0;0;0;0.0366348;NA;./competition_output_565;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0;0;0.3172966687411969
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9998;1;0;0;0;0;0;61.0003;NA;./competition_output_566;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.49179758132337054
10;27.5522;0.95411;0;1.32519;0.0458905;0;0;28.3534;1;0;0;0;0;0;57.2308;NA;./competition_output_566;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0.0458902276140607;0;0;0.49542204547201857
50;19.2525;0.883006;0;2.55086;0.116994;0;0;23.348;1;0;0;0;0;0;45.1514;NA;./competition_output_566;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0.1169938945190099;0;0;0.517104674495143
100;11.4958;0.760499;0;3.62035;0.239501;0;0;19.3392;1;0;0;0;0;0;34.4554;NA;./competition_output_566;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0.2395021219027332;0;0;0.5612821212349879
1000;0.505402;0.796028;0;0.129503;0.203972;0;0;6.3135;1;0;0;0;0;0;6.94841;NA;./competition_output_566;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0.20397224781660248;0;0;0.9086251387007963
108325;0.0474778;0.0576372;0;0.776257;0.942363;0;0;9.76688e-4;1;0;0;0;0;0;0.824711;NA;./competition_output_566;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0.9423627604418315;0;0;0.0011842790989813404
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8799;0.963848;0;0;0;1.12075;0.0361524;62.0016;NA;./competition_output_567;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.0526316;1;0;1e-4;1;1e-7;0;0;0.03615246777083706;0.03615378908354274;0.49999758070759465
