time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
47870;0.998984;63.6778;735.11;1.70727e-05;1.98277e-24;0.0125611;799.799;
47880;0.998984;63.6778;735.11;1.70349e-05;1.9587e-24;0.0125334;799.799;
47890;0.998984;63.6778;735.11;1.69973e-05;1.93493e-24;0.0125057;799.799;
47900;0.998984;63.6778;735.11;1.69597e-05;1.91144e-24;0.012478;799.799;
47910;0.998984;63.6778;735.11;1.69222e-05;1.88824e-24;0.0124504;799.799;
47920;0.998984;63.6778;735.11;1.68848e-05;1.86532e-24;0.0124229;799.799;
47930;0.998984;63.6778;735.11;1.68475e-05;1.84268e-24;0.0123955;799.799;
47940;0.998984;63.6777;735.11;1.68102e-05;1.82032e-24;0.0123681;799.799;
47950;0.998984;63.6777;735.11;1.67731e-05;1.79823e-24;0.0123407;799.799;
47960;0.998984;63.6777;735.11;1.6736e-05;1.7764e-24;0.0123134;799.799;
47970;0.998984;63.6777;735.11;1.6699e-05;1.75484e-24;0.0122862;799.799;
47980;0.998984;63.6777;735.11;1.66621e-05;1.73354e-24;0.0122591;799.799;
47990;0.998984;63.6777;735.11;1.66253e-05;1.7125e-24;0.012232;799.799;
48000;0.998984;63.6777;735.11;1.65885e-05;1.69171e-24;0.0122049;799.799;
48010;0.998985;63.6777;735.11;1.65519e-05;1.67118e-24;0.012178;799.799;
48020;0.998985;63.6777;735.11;1.65153e-05;1.6509e-24;0.012151;799.799;
48030;0.998985;63.6777;735.11;1.64788e-05;1.63086e-24;0.0121242;799.799;
48040;0.998985;63.6777;735.11;1.64423e-05;1.61106e-24;0.0120974;799.799;
48050;0.998985;63.6777;735.111;1.6406e-05;1.59151e-24;0.0120706;799.799;
48060;0.998985;63.6777;735.111;1.63697e-05;1.57219e-24;0.012044;799.799;
48070;0.998985;63.6777;735.111;1.63335e-05;1.55311e-24;0.0120173;799.799;
48080;0.998985;63.6776;735.111;1.62974e-05;1.53426e-24;0.0119908;799.799;
48090;0.998985;63.6776;735.111;1.62614e-05;1.51564e-24;0.0119643;799.799;
48100;0.998985;63.6776;735.111;1.62255e-05;1.49724e-24;0.0119378;799.799;
48110;0.998985;63.6776;735.111;1.61896e-05;1.47907e-24;0.0119114;799.799;
48120;0.998985;63.6776;735.111;1.61538e-05;1.46112e-24;0.0118851;799.799;
48130;0.998985;63.6776;735.111;1.61181e-05;1.44338e-24;0.0118588;799.799;
48140;0.998985;63.6776;735.111;1.60825e-05;1.42587e-24;0.0118326;799.799;
48150;0.998985;63.6776;735.111;1.60469e-05;1.40856e-24;0.0118065;799.799;
48160;0.998985;63.6776;735.111;1.60115e-05;1.39146e-24;0.0117804;799.799;
48170;0.998985;63.6776;735.111;1.59761e-05;1.37457e-24;0.0117543;799.799;
48180;0.998985;63.6776;735.111;1.59408e-05;1.35789e-24;0.0117283;799.799;
48190;0.998985;63.6776;735.111;1.59055e-05;1.34141e-24;0.0117024;799.799;
48200;0.998985;63.6776;735.111;1.58704e-05;1.32513e-24;0.0116765;799.799;
48210;0.998985;63.6776;735.111;1.58353e-05;1.30904e-24;0.0116507;799.799;
48220;0.998985;63.6775;735.111;1.58003e-05;1.29316e-24;0.011625;799.799;
48230;0.998985;63.6775;735.111;1.57653e-05;1.27746e-24;0.0115993;799.799;
48240;0.998985;63.6775;735.111;1.57305e-05;1.26196e-24;0.0115736;799.799;
48250;0.998985;63.6775;735.111;1.56957e-05;1.24664e-24;0.0115481;799.799;
48260;0.998985;63.6775;735.111;1.5661e-05;1.23151e-24;0.0115225;799.799;
48270;0.998985;63.6775;735.111;1.56264e-05;1.21656e-24;0.0114971;799.799;
48280;0.998985;63.6775;735.111;1.55919e-05;1.2018e-24;0.0114717;799.799;
48290;0.998985;63.6775;735.111;1.55574e-05;1.18721e-24;0.0114463;799.799;
48300;0.998985;63.6775;735.111;1.5523e-05;1.1728e-24;0.011421;799.799;
48310;0.998985;63.6775;735.111;1.54887e-05;1.15856e-24;0.0113957;799.799;
48320;0.998986;63.6775;735.111;1.54545e-05;1.1445e-24;0.0113706;799.799;
48330;0.998986;63.6775;735.111;1.54203e-05;1.13061e-24;0.0113454;799.799;
48340;0.998986;63.6775;735.112;1.53862e-05;1.11689e-24;0.0113203;799.799;
48350;0.998986;63.6775;735.112;1.53522e-05;1.10333e-24;0.0112953;799.799;
48360;0.998986;63.6774;735.112;1.53183e-05;1.08994e-24;0.0112704;799.799;
48370;0.998986;63.6774;735.112;1.52844e-05;1.07671e-24;0.0112454;799.799;
48380;0.998986;63.6774;735.112;1.52506e-05;1.06364e-24;0.0112206;799.799;
48390;0.998986;63.6774;735.112;1.52169e-05;1.05073e-24;0.0111958;799.799;
48400;0.998986;63.6774;735.112;1.51833e-05;1.03798e-24;0.011171;799.799;
48410;0.998986;63.6774;735.112;1.51497e-05;1.02538e-24;0.0111463;799.799;
48420;0.998986;63.6774;735.112;1.51162e-05;1.01294e-24;0.0111217;799.799;
48430;0.998986;63.6774;735.112;1.50828e-05;1.00064e-24;0.0110971;799.799;
48440;0.998986;63.6774;735.112;1.50495e-05;9.88497e-25;0.0110726;799.799;
48450;0.998986;63.6774;735.112;1.50162e-05;9.76499e-25;0.0110481;799.799;
48460;0.998986;63.6774;735.112;1.4983e-05;9.64647e-25;0.0110237;799.799;
48470;0.998986;63.6774;735.112;1.49499e-05;9.52939e-25;0.0109993;799.799;
48480;0.998986;63.6774;735.112;1.49169e-05;9.41373e-25;0.010975;799.799;
48490;0.998986;63.6774;735.112;1.48839e-05;9.29947e-25;0.0109508;799.799;
48500;0.998986;63.6774;735.112;1.4851e-05;9.1866e-25;0.0109265;799.799;
48510;0.998986;63.6773;735.112;1.48182e-05;9.0751e-25;0.0109024;799.799;
48520;0.998986;63.6773;735.112;1.47854e-05;8.96495e-25;0.0108783;799.799;
48530;0.998986;63.6773;735.112;1.47527e-05;8.85614e-25;0.0108543;799.799;
48540;0.998986;63.6773;735.112;1.47201e-05;8.74865e-25;0.0108303;799.799;
48550;0.998986;63.6773;735.112;1.46876e-05;8.64246e-25;0.0108063;799.799;
48560;0.998986;63.6773;735.112;1.46551e-05;8.53756e-25;0.0107824;799.799;
48570;0.998986;63.6773;735.112;1.46227e-05;8.43394e-25;0.0107586;799.799;
48580;0.998986;63.6773;735.112;1.45904e-05;8.33158e-25;0.0107348;799.799;
48590;0.998986;63.6773;735.112;1.45581e-05;8.23045e-25;0.0107111;799.799;
48600;0.998986;63.6773;735.112;1.4526e-05;8.13056e-25;0.0106874;799.799;
48610;0.998986;63.6773;735.112;1.44938e-05;8.03187e-25;0.0106638;799.799;
48620;0.998986;63.6773;735.112;1.44618e-05;7.93439e-25;0.0106402;799.799;
48630;0.998986;63.6773;735.112;1.44298e-05;7.83808e-25;0.0106167;799.799;
48640;0.998986;63.6773;735.112;1.43979e-05;7.74295e-25;0.0105932;799.799;
48650;0.998987;63.6773;735.113;1.43661e-05;7.64897e-25;0.0105698;799.799;
48660;0.998987;63.6772;735.113;1.43344e-05;7.55613e-25;0.0105465;799.799;
48670;0.998987;63.6772;735.113;1.43027e-05;7.46442e-25;0.0105231;799.799;
48680;0.998987;63.6772;735.113;1.42711e-05;7.37382e-25;0.0104999;799.799;
48690;0.998987;63.6772;735.113;1.42395e-05;7.28432e-25;0.0104767;799.799;
48700;0.998987;63.6772;735.113;1.4208e-05;7.19591e-25;0.0104535;799.799;
48710;0.998987;63.6772;735.113;1.41766e-05;7.10857e-25;0.0104304;799.799;
48720;0.998987;63.6772;735.113;1.41453e-05;7.02229e-25;0.0104073;799.799;
48730;0.998987;63.6772;735.113;1.4114e-05;6.93706e-25;0.0103843;799.799;
48740;0.998987;63.6772;735.113;1.40828e-05;6.85286e-25;0.0103614;799.799;
48750;0.998987;63.6772;735.113;1.40517e-05;6.76969e-25;0.0103385;799.799;
48760;0.998987;63.6772;735.113;1.40206e-05;6.68752e-25;0.0103156;799.799;
48770;0.998987;63.6772;735.113;1.39897e-05;6.60635e-25;0.0102928;799.799;
48780;0.998987;63.6772;735.113;1.39587e-05;6.52617e-25;0.0102701;799.799;
48790;0.998987;63.6772;735.113;1.39279e-05;6.44696e-25;0.0102474;799.799;
48800;0.998987;63.6772;735.113;1.38971e-05;6.36871e-25;0.0102247;799.799;
48810;0.998987;63.6772;735.113;1.38664e-05;6.29141e-25;0.0102021;799.799;
48820;0.998987;63.6771;735.113;1.38357e-05;6.21505e-25;0.0101796;799.799;
48830;0.998987;63.6771;735.113;1.38051e-05;6.13961e-25;0.0101571;799.799;
48840;0.998987;63.6771;735.113;1.37746e-05;6.06509e-25;0.0101346;799.799;
48850;0.998987;63.6771;735.113;1.37442e-05;5.99148e-25;0.0101122;799.799;
48860;0.998987;63.6771;735.113;1.37138e-05;5.91876e-25;0.0100899;799.799;
48870;0.998987;63.6771;735.113;1.36835e-05;5.84692e-25;0.0100676;799.799;
48880;0.998987;63.6771;735.113;1.36532e-05;5.77595e-25;0.0100453;799.799;
48890;0.998987;63.6771;735.113;1.3623e-05;5.70585e-25;0.0100231;799.799;
48900;0.998987;63.6771;735.113;1.35929e-05;5.6366e-25;0.0100009;799.799;
48910;0.998987;63.6771;735.113;1.35629e-05;5.56818e-25;0.00997884;799.799;
48920;0.998987;63.6771;735.113;1.35329e-05;5.5006e-25;0.00995679;799.799;
48930;0.998987;63.6771;735.113;1.3503e-05;5.43384e-25;0.00993478;799.799;
48940;0.998987;63.6771;735.113;1.34731e-05;5.36788e-25;0.00991282;799.799;
48950;0.998987;63.6771;735.113;1.34434e-05;5.30273e-25;0.0098909;799.799;
48960;0.998987;63.6771;735.113;1.34137e-05;5.23837e-25;0.00986904;799.799;
48970;0.998987;63.6771;735.113;1.3384e-05;5.17479e-25;0.00984723;799.799;
48980;0.998987;63.677;735.113;1.33544e-05;5.11198e-25;0.00982546;799.799;
48990;0.998987;63.677;735.114;1.33249e-05;5.04994e-25;0.00980374;799.799;
49000;0.998988;63.677;735.114;1.32954e-05;4.98864e-25;0.00978207;799.799;
49010;0.998988;63.677;735.114;1.32661e-05;4.92809e-25;0.00976045;799.799;
49020;0.998988;63.677;735.114;1.32367e-05;4.86828e-25;0.00973887;799.799;
49030;0.998988;63.677;735.114;1.32075e-05;4.80919e-25;0.00971735;799.799;
49040;0.998988;63.677;735.114;1.31783e-05;4.75082e-25;0.00969587;799.799;
49050;0.998988;63.677;735.114;1.31491e-05;4.69316e-25;0.00967443;799.799;
49060;0.998988;63.677;735.114;1.31201e-05;4.6362e-25;0.00965305;799.799;
49070;0.998988;63.677;735.114;1.30911e-05;4.57992e-25;0.00963171;799.799;
49080;0.998988;63.677;735.114;1.30621e-05;4.52434e-25;0.00961042;799.799;
49090;0.998988;63.677;735.114;1.30333e-05;4.46942e-25;0.00958918;799.799;
49100;0.998988;63.677;735.114;1.30045e-05;4.41518e-25;0.00956798;799.799;
49110;0.998988;63.677;735.114;1.29757e-05;4.36159e-25;0.00954683;799.799;
49120;0.998988;63.677;735.114;1.2947e-05;4.30865e-25;0.00952573;799.799;
49130;0.998988;63.677;735.114;1.29184e-05;4.25635e-25;0.00950467;799.799;
49140;0.998988;63.677;735.114;1.28899e-05;4.20469e-25;0.00948366;799.799;
49150;0.998988;63.6769;735.114;1.28614e-05;4.15366e-25;0.0094627;799.799;
49160;0.998988;63.6769;735.114;1.28329e-05;4.10324e-25;0.00944178;799.799;
49170;0.998988;63.6769;735.114;1.28046e-05;4.05344e-25;0.00942091;799.799;
49180;0.998988;63.6769;735.114;1.27763e-05;4.00424e-25;0.00940009;799.799;
49190;0.998988;63.6769;735.114;1.2748e-05;3.95564e-25;0.00937931;799.799;
49200;0.998988;63.6769;735.114;1.27198e-05;3.90763e-25;0.00935858;799.799;
49210;0.998988;63.6769;735.114;1.26917e-05;3.8602e-25;0.00933789;799.799;
49220;0.998988;63.6769;735.114;1.26637e-05;3.81335e-25;0.00931725;799.799;
49230;0.998988;63.6769;735.114;1.26357e-05;3.76707e-25;0.00929666;799.799;
49240;0.998988;63.6769;735.114;1.26077e-05;3.72134e-25;0.00927611;799.799;
49250;0.998988;63.6769;735.114;1.25799e-05;3.67618e-25;0.0092556;799.799;
49260;0.998988;63.6769;735.114;1.25521e-05;3.63156e-25;0.00923514;799.799;
49270;0.998988;63.6769;735.114;1.25243e-05;3.58748e-25;0.00921473;799.799;
49280;0.998988;63.6769;735.114;1.24966e-05;3.54394e-25;0.00919436;799.799;
49290;0.998988;63.6769;735.114;1.2469e-05;3.50092e-25;0.00917404;799.799;
49300;0.998988;63.6769;735.114;1.24415e-05;3.45843e-25;0.00915376;799.799;
49310;0.998988;63.6769;735.114;1.2414e-05;3.41645e-25;0.00913352;799.799;
49320;0.998988;63.6769;735.114;1.23865e-05;3.37499e-25;0.00911333;799.799;
49330;0.998988;63.6768;735.114;1.23591e-05;3.33402e-25;0.00909319;799.799;
49340;0.998988;63.6768;735.115;1.23318e-05;3.29356e-25;0.00907309;799.799;
49350;0.998988;63.6768;735.115;1.23046e-05;3.25358e-25;0.00905303;799.799;
49360;0.998988;63.6768;735.115;1.22774e-05;3.21409e-25;0.00903302;799.799;
49370;0.998988;63.6768;735.115;1.22502e-05;3.17508e-25;0.00901306;799.799;
49380;0.998989;63.6768;735.115;1.22231e-05;3.13655e-25;0.00899313;799.799;
49390;0.998989;63.6768;735.115;1.21961e-05;3.09848e-25;0.00897325;799.799;
49400;0.998989;63.6768;735.115;1.21692e-05;3.06087e-25;0.00895342;799.799;
49410;0.998989;63.6768;735.115;1.21423e-05;3.02372e-25;0.00893363;799.799;
49420;0.998989;63.6768;735.115;1.21154e-05;2.98702e-25;0.00891388;799.799;
49430;0.998989;63.6768;735.115;1.20886e-05;2.95076e-25;0.00889418;799.799;
49440;0.998989;63.6768;735.115;1.20619e-05;2.91495e-25;0.00887452;799.799;
49450;0.998989;63.6768;735.115;1.20353e-05;2.87957e-25;0.0088549;799.799;
49460;0.998989;63.6768;735.115;1.20087e-05;2.84462e-25;0.00883533;799.799;
49470;0.998989;63.6768;735.115;1.19821e-05;2.81009e-25;0.0088158;799.799;
49480;0.998989;63.6768;735.115;1.19556e-05;2.77598e-25;0.00879631;799.799;
49490;0.998989;63.6768;735.115;1.19292e-05;2.74229e-25;0.00877687;799.799;
49500;0.998989;63.6768;735.115;1.19028e-05;2.70901e-25;0.00875747;799.799;
49510;0.998989;63.6767;735.115;1.18765e-05;2.67613e-25;0.00873811;799.799;
49520;0.998989;63.6767;735.115;1.18503e-05;2.64365e-25;0.00871879;799.799;
49530;0.998989;63.6767;735.115;1.18241e-05;2.61156e-25;0.00869952;799.799;
49540;0.998989;63.6767;735.115;1.17979e-05;2.57986e-25;0.00868029;799.799;
49550;0.998989;63.6767;735.115;1.17719e-05;2.54855e-25;0.0086611;799.799;
49560;0.998989;63.6767;735.115;1.17458e-05;2.51762e-25;0.00864196;799.799;
49570;0.998989;63.6767;735.115;1.17199e-05;2.48706e-25;0.00862286;799.799;
49580;0.998989;63.6767;735.115;1.1694e-05;2.45687e-25;0.0086038;799.799;
49590;0.998989;63.6767;735.115;1.16681e-05;2.42705e-25;0.00858478;799.799;
49600;0.998989;63.6767;735.115;1.16423e-05;2.39759e-25;0.0085658;799.799;
49610;0.998989;63.6767;735.115;1.16166e-05;2.36849e-25;0.00854687;799.799;
49620;0.998989;63.6767;735.115;1.15909e-05;2.33975e-25;0.00852797;799.799;
49630;0.998989;63.6767;735.115;1.15653e-05;2.31135e-25;0.00850912;799.799;
49640;0.998989;63.6767;735.115;1.15397e-05;2.28329e-25;0.00849031;799.799;
49650;0.998989;63.6767;735.115;1.15142e-05;2.25558e-25;0.00847155;799.799;
49660;0.998989;63.6767;735.115;1.14888e-05;2.2282e-25;0.00845282;799.799;
49670;0.998989;63.6767;735.115;1.14634e-05;2.20116e-25;0.00843414;799.799;
49680;0.998989;63.6767;735.115;1.1438e-05;2.17444e-25;0.00841549;799.799;
49690;0.998989;63.6767;735.115;1.14127e-05;2.14805e-25;0.00839689;799.799;
49700;0.998989;63.6766;735.115;1.13875e-05;2.12198e-25;0.00837833;799.799;
49710;0.998989;63.6766;735.115;1.13624e-05;2.09622e-25;0.00835981;799.799;
49720;0.998989;63.6766;735.115;1.13372e-05;2.07078e-25;0.00834133;799.799;
49730;0.998989;63.6766;735.116;1.13122e-05;2.04565e-25;0.00832289;799.799;
49740;0.998989;63.6766;735.116;1.12872e-05;2.02082e-25;0.0083045;799.799;
49750;0.998989;63.6766;735.116;1.12622e-05;1.99629e-25;0.00828614;799.799;
49760;0.998989;63.6766;735.116;1.12373e-05;1.97206e-25;0.00826782;799.799;
49770;0.998989;63.6766;735.116;1.12125e-05;1.94813e-25;0.00824955;799.799;
49780;0.998989;63.6766;735.116;1.11877e-05;1.92448e-25;0.00823131;799.799;
49790;0.998989;63.6766;735.116;1.1163e-05;1.90112e-25;0.00821312;799.799;
49800;0.998989;63.6766;735.116;1.11383e-05;1.87805e-25;0.00819496;799.799;
49810;0.99899;63.6766;735.116;1.11137e-05;1.85525e-25;0.00817685;799.799;
49820;0.99899;63.6766;735.116;1.10891e-05;1.83274e-25;0.00815877;799.799;
49830;0.99899;63.6766;735.116;1.10646e-05;1.81049e-25;0.00814074;799.799;
49840;0.99899;63.6766;735.116;1.10401e-05;1.78852e-25;0.00812275;799.799;
49850;0.99899;63.6766;735.116;1.10157e-05;1.76681e-25;0.00810479;799.799;
49860;0.99899;63.6766;735.116;1.09914e-05;1.74536e-25;0.00808688;799.799;
49870;0.99899;63.6766;735.116;1.09671e-05;1.72418e-25;0.008069;799.799;
49880;0.99899;63.6766;735.116;1.09428e-05;1.70325e-25;0.00805116;799.799;
49890;0.99899;63.6766;735.116;1.09187e-05;1.68258e-25;0.00803337;799.799;
49900;0.99899;63.6765;735.116;1.08945e-05;1.66216e-25;0.00801561;799.799;
49910;0.99899;63.6765;735.116;1.08704e-05;1.64198e-25;0.00799789;799.799;
49920;0.99899;63.6765;735.116;1.08464e-05;1.62205e-25;0.00798021;799.799;
49930;0.99899;63.6765;735.116;1.08224e-05;1.60237e-25;0.00796257;799.799;
49940;0.99899;63.6765;735.116;1.07985e-05;1.58292e-25;0.00794497;799.799;
49950;0.99899;63.6765;735.116;1.07746e-05;1.56371e-25;0.00792741;799.799;
49960;0.99899;63.6765;735.116;1.07508e-05;1.54473e-25;0.00790989;799.799;
49970;0.99899;63.6765;735.116;1.07271e-05;1.52598e-25;0.0078924;799.799;
49980;0.99899;63.6765;735.116;1.07034e-05;1.50746e-25;0.00787496;799.799;
49990;0.99899;63.6765;735.116;1.06797e-05;1.48916e-25;0.00785755;799.799;
50000;0.99899;63.6765;735.116;1.06561e-05;1.47109e-25;0.00784018;799.799;
50010;0.99899;63.6765;735.116;1.06325e-05;1.45323e-25;0.00782285;799.799;
50020;0.99899;63.6765;735.116;1.0609e-05;1.43559e-25;0.00780556;799.799;
50030;0.99899;63.6765;735.116;1.05856e-05;1.41817e-25;0.0077883;799.799;
50040;0.99899;63.6765;735.116;1.05622e-05;1.40095e-25;0.00777109;799.799;
50050;0.99899;63.6765;735.116;1.05388e-05;1.38395e-25;0.00775391;799.799;
50060;0.99899;63.6765;735.116;1.05155e-05;1.36715e-25;0.00773677;799.799;
50070;0.99899;63.6765;735.116;1.04923e-05;1.35056e-25;0.00771967;799.799;
50080;0.99899;63.6765;735.116;1.04691e-05;1.33417e-25;0.00770261;799.799;
50090;0.99899;63.6765;735.116;1.0446e-05;1.31797e-25;0.00768558;799.799;
50100;0.99899;63.6765;735.116;1.04229e-05;1.30198e-25;0.00766859;799.799;
50110;0.99899;63.6764;735.116;1.03998e-05;1.28617e-25;0.00765164;799.8;
50120;0.99899;63.6764;735.116;1.03768e-05;1.27056e-25;0.00763473;799.8;
50130;0.99899;63.6764;735.116;1.03539e-05;1.25514e-25;0.00761785;799.8;
50140;0.99899;63.6764;735.116;1.0331e-05;1.23991e-25;0.00760101;799.8;
50150;0.99899;63.6764;735.116;1.03082e-05;1.22486e-25;0.00758421;799.8;
50160;0.99899;63.6764;735.117;1.02854e-05;1.20999e-25;0.00756745;799.8;
50170;0.99899;63.6764;735.117;1.02627e-05;1.19531e-25;0.00755072;799.8;
50180;0.99899;63.6764;735.117;1.024e-05;1.1808e-25;0.00753403;799.8;
50190;0.99899;63.6764;735.117;1.02173e-05;1.16647e-25;0.00751737;799.8;
50200;0.99899;63.6764;735.117;1.01948e-05;1.15231e-25;0.00750076;799.8;
50210;0.99899;63.6764;735.117;1.01722e-05;1.13832e-25;0.00748418;799.8;
50220;0.99899;63.6764;735.117;1.01497e-05;1.12451e-25;0.00746763;799.8;
50230;0.99899;63.6764;735.117;1.01273e-05;1.11086e-25;0.00745113;799.8;
50240;0.99899;63.6764;735.117;1.01049e-05;1.09738e-25;0.00743466;799.8;
50250;0.99899;63.6764;735.117;1.00826e-05;1.08406e-25;0.00741822;799.8;
50260;0.99899;63.6764;735.117;1.00603e-05;1.0709e-25;0.00740183;799.8;
50270;0.998991;63.6764;735.117;1.0038e-05;1.0579e-25;0.00738546;799.8;
50280;0.998991;63.6764;735.117;1.00159e-05;1.04506e-25;0.00736914;799.8;
50290;0.998991;63.6764;735.117;9.99372e-06;1.03238e-25;0.00735285;799.8;
50300;0.998991;63.6764;735.117;9.97163e-06;1.01985e-25;0.0073366;799.8;
50310;0.998991;63.6764;735.117;9.94959e-06;1.00747e-25;0.00732038;799.8;
50320;0.998991;63.6764;735.117;9.9276e-06;9.95239e-26;0.0073042;799.8;
50330;0.998991;63.6763;735.117;9.90565e-06;9.8316e-26;0.00728805;799.8;
50340;0.998991;63.6763;735.117;9.88375e-06;9.71227e-26;0.00727194;799.8;
50350;0.998991;63.6763;735.117;9.86191e-06;9.59439e-26;0.00725587;799.8;
50360;0.998991;63.6763;735.117;9.84011e-06;9.47794e-26;0.00723983;799.8;
50370;0.998991;63.6763;735.117;9.81836e-06;9.3629e-26;0.00722383;799.8;
50380;0.998991;63.6763;735.117;9.79665e-06;9.24926e-26;0.00720786;799.8;
50390;0.998991;63.6763;735.117;9.775e-06;9.137e-26;0.00719193;799.8;
50400;0.998991;63.6763;735.117;9.75339e-06;9.0261e-26;0.00717603;799.8;
50410;0.998991;63.6763;735.117;9.73183e-06;8.91654e-26;0.00716017;799.8;
50420;0.998991;63.6763;735.117;9.71032e-06;8.80832e-26;0.00714434;799.8;
50430;0.998991;63.6763;735.117;9.68886e-06;8.70141e-26;0.00712855;799.8;
50440;0.998991;63.6763;735.117;9.66744e-06;8.5958e-26;0.00711279;799.8;
50450;0.998991;63.6763;735.117;9.64607e-06;8.49147e-26;0.00709707;799.8;
50460;0.998991;63.6763;735.117;9.62475e-06;8.3884e-26;0.00708138;799.8;
50470;0.998991;63.6763;735.117;9.60347e-06;8.28659e-26;0.00706573;799.8;
50480;0.998991;63.6763;735.117;9.58224e-06;8.18601e-26;0.00705011;799.8;
50490;0.998991;63.6763;735.117;9.56106e-06;8.08666e-26;0.00703452;799.8;
50500;0.998991;63.6763;735.117;9.53993e-06;7.98851e-26;0.00701897;799.8;
50510;0.998991;63.6763;735.117;9.51884e-06;7.89155e-26;0.00700346;799.8;
50520;0.998991;63.6763;735.117;9.4978e-06;7.79576e-26;0.00698798;799.8;
50530;0.998991;63.6763;735.117;9.47681e-06;7.70114e-26;0.00697253;799.8;
50540;0.998991;63.6763;735.117;9.45586e-06;7.60767e-26;0.00695712;799.8;
50550;0.998991;63.6763;735.117;9.43496e-06;7.51533e-26;0.00694174;799.8;
50560;0.998991;63.6762;735.117;9.4141e-06;7.42412e-26;0.0069264;799.8;
50570;0.998991;63.6762;735.117;9.39329e-06;7.33401e-26;0.00691109;799.8;
50580;0.998991;63.6762;735.117;9.37253e-06;7.24499e-26;0.00689581;799.8;
50590;0.998991;63.6762;735.117;9.35181e-06;7.15706e-26;0.00688057;799.8;
50600;0.998991;63.6762;735.117;9.33114e-06;7.07019e-26;0.00686536;799.8;
50610;0.998991;63.6762;735.117;9.31051e-06;6.98438e-26;0.00685018;799.8;
50620;0.998991;63.6762;735.117;9.28993e-06;6.8996e-26;0.00683504;799.8;
50630;0.998991;63.6762;735.118;9.2694e-06;6.81586e-26;0.00681993;799.8;
50640;0.998991;63.6762;735.118;9.24891e-06;6.73313e-26;0.00680486;799.8;
50650;0.998991;63.6762;735.118;9.22846e-06;6.65141e-26;0.00678982;799.8;
50660;0.998991;63.6762;735.118;9.20806e-06;6.57068e-26;0.00677481;799.8;
50670;0.998991;63.6762;735.118;9.18771e-06;6.49093e-26;0.00675983;799.8;
50680;0.998991;63.6762;735.118;9.1674e-06;6.41215e-26;0.00674489;799.8;
50690;0.998991;63.6762;735.118;9.14714e-06;6.33432e-26;0.00672998;799.8;
50700;0.998991;63.6762;735.118;9.12692e-06;6.25744e-26;0.0067151;799.8;
50710;0.998991;63.6762;735.118;9.10674e-06;6.18149e-26;0.00670026;799.8;
50720;0.998991;63.6762;735.118;9.08661e-06;6.10646e-26;0.00668545;799.8;
50730;0.998991;63.6762;735.118;9.06653e-06;6.03235e-26;0.00667067;799.8;
50740;0.998991;63.6762;735.118;9.04649e-06;5.95913e-26;0.00665593;799.8;
50750;0.998991;63.6762;735.118;9.02649e-06;5.8868e-26;0.00664121;799.8;
50760;0.998991;63.6762;735.118;9.00654e-06;5.81535e-26;0.00662653;799.8;
50770;0.998991;63.6762;735.118;8.98663e-06;5.74477e-26;0.00661189;799.8;
50780;0.998991;63.6762;735.118;8.96676e-06;5.67504e-26;0.00659727;799.8;
50790;0.998992;63.6762;735.118;8.94694e-06;5.60616e-26;0.00658269;799.8;
50800;0.998992;63.6761;735.118;8.92717e-06;5.53812e-26;0.00656814;799.8;
50810;0.998992;63.6761;735.118;8.90743e-06;5.4709e-26;0.00655362;799.8;
50820;0.998992;63.6761;735.118;8.88774e-06;5.4045e-26;0.00653913;799.8;
50830;0.998992;63.6761;735.118;8.8681e-06;5.3389e-26;0.00652468;799.8;
50840;0.998992;63.6761;735.118;8.84849e-06;5.2741e-26;0.00651026;799.8;
50850;0.998992;63.6761;735.118;8.82894e-06;5.21009e-26;0.00649586;799.8;
50860;0.998992;63.6761;735.118;8.80942e-06;5.14685e-26;0.00648151;799.8;
50870;0.998992;63.6761;735.118;8.78995e-06;5.08438e-26;0.00646718;799.8;
50880;0.998992;63.6761;735.118;8.77052e-06;5.02267e-26;0.00645288;799.8;
50890;0.998992;63.6761;735.118;8.75113e-06;4.96171e-26;0.00643862;799.8;
50900;0.998992;63.6761;735.118;8.73179e-06;4.90148e-26;0.00642439;799.8;
50910;0.998992;63.6761;735.118;8.71248e-06;4.84199e-26;0.00641019;799.8;
50920;0.998992;63.6761;735.118;8.69323e-06;4.78322e-26;0.00639602;799.8;
50930;0.998992;63.6761;735.118;8.67401e-06;4.72517e-26;0.00638188;799.8;
50940;0.998992;63.6761;735.118;8.65484e-06;4.66782e-26;0.00636777;799.8;
50950;0.998992;63.6761;735.118;8.63571e-06;4.61116e-26;0.0063537;799.8;
50960;0.998992;63.6761;735.118;8.61662e-06;4.55519e-26;0.00633965;799.8;
50970;0.998992;63.6761;735.118;8.59757e-06;4.49991e-26;0.00632564;799.8;
50980;0.998992;63.6761;735.118;8.57857e-06;4.44529e-26;0.00631166;799.8;
50990;0.998992;63.6761;735.118;8.5596e-06;4.39134e-26;0.0062977;799.8;
51000;0.998992;63.6761;735.118;8.54068e-06;4.33804e-26;0.00628378;799.8;
51010;0.998992;63.6761;735.118;8.5218e-06;4.28538e-26;0.00626989;799.8;
51020;0.998992;63.6761;735.118;8.50297e-06;4.23337e-26;0.00625603;799.8;
51030;0.998992;63.6761;735.118;8.48417e-06;4.18199e-26;0.00624221;799.8;
51040;0.998992;63.6761;735.118;8.46542e-06;4.13123e-26;0.00622841;799.8;
