time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
60250;0.994574;7.56065e-118;898.461;1.99196e-06;2.65629e-146;0.00179906;899.458;
60260;0.994574;7.22703e-118;898.461;1.98754e-06;2.51102e-146;0.00179507;899.458;
60270;0.994574;6.90814e-118;898.461;1.98313e-06;2.37369e-146;0.00179108;899.458;
60280;0.994574;6.60331e-118;898.461;1.97872e-06;2.24387e-146;0.00178711;899.458;
60290;0.994574;6.31193e-118;898.461;1.97433e-06;2.12115e-146;0.00178314;899.458;
60300;0.994574;6.03342e-118;898.461;1.96995e-06;2.00515e-146;0.00177918;899.458;
60310;0.994574;5.76719e-118;898.461;1.96558e-06;1.89549e-146;0.00177524;899.458;
60320;0.994574;5.51271e-118;898.461;1.96121e-06;1.79182e-146;0.0017713;899.458;
60330;0.994574;5.26945e-118;898.461;1.95686e-06;1.69383e-146;0.00176736;899.458;
60340;0.994574;5.03694e-118;898.461;1.95252e-06;1.60119e-146;0.00176344;899.458;
60350;0.994574;4.81468e-118;898.461;1.94818e-06;1.51362e-146;0.00175953;899.458;
60360;0.994574;4.60223e-118;898.461;1.94386e-06;1.43084e-146;0.00175562;899.458;
60370;0.994574;4.39915e-118;898.461;1.93955e-06;1.35259e-146;0.00175172;899.458;
60380;0.994574;4.20504e-118;898.461;1.93524e-06;1.27861e-146;0.00174784;899.458;
60390;0.994574;4.01949e-118;898.461;1.93095e-06;1.20869e-146;0.00174396;899.458;
60400;0.994574;3.84212e-118;898.461;1.92666e-06;1.14258e-146;0.00174009;899.458;
60410;0.994574;3.67259e-118;898.461;1.92238e-06;1.08009e-146;0.00173622;899.458;
60420;0.994575;3.51053e-118;898.461;1.91812e-06;1.02102e-146;0.00173237;899.458;
60430;0.994575;3.35563e-118;898.461;1.91386e-06;9.65183e-147;0.00172853;899.458;
60440;0.994575;3.20756e-118;898.461;1.90961e-06;9.12397e-147;0.00172469;899.458;
60450;0.994575;3.06602e-118;898.461;1.90537e-06;8.62497e-147;0.00172086;899.458;
60460;0.994575;2.93073e-118;898.461;1.90114e-06;8.15327e-147;0.00171704;899.458;
60470;0.994575;2.80141e-118;898.461;1.89692e-06;7.70736e-147;0.00171323;899.458;
60480;0.994575;2.6778e-118;898.461;1.89271e-06;7.28585e-147;0.00170943;899.458;
60490;0.994575;2.55964e-118;898.461;1.88851e-06;6.88738e-147;0.00170563;899.458;
60500;0.994575;2.44669e-118;898.461;1.88432e-06;6.51071e-147;0.00170185;899.458;
60510;0.994575;2.33873e-118;898.461;1.88014e-06;6.15463e-147;0.00169807;899.458;
60520;0.994575;2.23553e-118;898.461;1.87596e-06;5.81804e-147;0.0016943;899.458;
60530;0.994575;2.13689e-118;898.461;1.8718e-06;5.49985e-147;0.00169054;899.458;
60540;0.994575;2.0426e-118;898.461;1.86765e-06;5.19906e-147;0.00168679;899.458;
60550;0.994575;1.95247e-118;898.461;1.8635e-06;4.91472e-147;0.00168304;899.458;
60560;0.994575;1.86631e-118;898.461;1.85937e-06;4.64593e-147;0.00167931;899.458;
60570;0.994575;1.78396e-118;898.461;1.85524e-06;4.39184e-147;0.00167558;899.458;
60580;0.994575;1.70524e-118;898.461;1.85112e-06;4.15165e-147;0.00167186;899.458;
60590;0.994575;1.63e-118;898.461;1.84701e-06;3.9246e-147;0.00166815;899.458;
60600;0.994575;1.55807e-118;898.461;1.84291e-06;3.70996e-147;0.00166445;899.458;
60610;0.994575;1.48932e-118;898.461;1.83882e-06;3.50706e-147;0.00166075;899.458;
60620;0.994575;1.4236e-118;898.461;1.83474e-06;3.31526e-147;0.00165707;899.458;
60630;0.994575;1.36079e-118;898.461;1.83067e-06;3.13394e-147;0.00165339;899.458;
60640;0.994575;1.30074e-118;898.461;1.8266e-06;2.96255e-147;0.00164972;899.458;
60650;0.994575;1.24334e-118;898.461;1.82255e-06;2.80053e-147;0.00164606;899.458;
60660;0.994575;1.18848e-118;898.461;1.81851e-06;2.64736e-147;0.00164241;899.458;
60670;0.994575;1.13604e-118;898.461;1.81447e-06;2.50258e-147;0.00163876;899.458;
60680;0.994575;1.08591e-118;898.461;1.81044e-06;2.36571e-147;0.00163512;899.458;
60690;0.994575;1.03799e-118;898.461;1.80642e-06;2.23633e-147;0.00163149;899.458;
60700;0.994575;9.92191e-119;898.461;1.80241e-06;2.11402e-147;0.00162787;899.458;
60710;0.994575;9.4841e-119;898.461;1.79841e-06;1.99841e-147;0.00162426;899.458;
60720;0.994575;9.06561e-119;898.461;1.79442e-06;1.88911e-147;0.00162065;899.458;
60730;0.994575;8.66559e-119;898.461;1.79044e-06;1.7858e-147;0.00161706;899.458;
60740;0.994575;8.28321e-119;898.461;1.78646e-06;1.68813e-147;0.00161347;899.458;
60750;0.994575;7.91771e-119;898.461;1.7825e-06;1.59581e-147;0.00160989;899.458;
60760;0.994575;7.56833e-119;898.461;1.77854e-06;1.50853e-147;0.00160631;899.458;
60770;0.994575;7.23438e-119;898.461;1.7746e-06;1.42603e-147;0.00160275;899.458;
60780;0.994575;6.91516e-119;898.461;1.77066e-06;1.34804e-147;0.00159919;899.458;
60790;0.994575;6.61002e-119;898.461;1.76673e-06;1.27431e-147;0.00159564;899.458;
60800;0.994575;6.31835e-119;898.461;1.76281e-06;1.20462e-147;0.0015921;899.458;
60810;0.994575;6.03955e-119;898.461;1.75889e-06;1.13874e-147;0.00158857;899.458;
60820;0.994575;5.77305e-119;898.461;1.75499e-06;1.07646e-147;0.00158504;899.458;
60830;0.994575;5.51831e-119;898.461;1.75109e-06;1.01759e-147;0.00158152;899.458;
60840;0.994575;5.27481e-119;898.461;1.74721e-06;9.61938e-148;0.00157801;899.458;
60850;0.994575;5.04206e-119;898.461;1.74333e-06;9.09329e-148;0.00157451;899.458;
60860;0.994575;4.81957e-119;898.461;1.73946e-06;8.59598e-148;0.00157101;899.458;
60870;0.994575;4.6069e-119;898.461;1.7356e-06;8.12586e-148;0.00156753;899.458;
60880;0.994575;4.40362e-119;898.461;1.73175e-06;7.68146e-148;0.00156405;899.458;
60890;0.994575;4.20931e-119;898.461;1.7279e-06;7.26135e-148;0.00156058;899.458;
60900;0.994575;4.02357e-119;898.461;1.72407e-06;6.86423e-148;0.00155711;899.458;
60910;0.994575;3.84603e-119;898.461;1.72024e-06;6.48882e-148;0.00155366;899.458;
60920;0.994575;3.67632e-119;898.461;1.71642e-06;6.13394e-148;0.00155021;899.458;
60930;0.994575;3.5141e-119;898.461;1.71261e-06;5.79848e-148;0.00154677;899.458;
60940;0.994575;3.35904e-119;898.461;1.70881e-06;5.48136e-148;0.00154333;899.458;
60950;0.994575;3.21082e-119;898.461;1.70502e-06;5.18158e-148;0.00153991;899.458;
60960;0.994575;3.06914e-119;898.461;1.70123e-06;4.8982e-148;0.00153649;899.458;
60970;0.994575;2.93371e-119;898.461;1.69746e-06;4.63031e-148;0.00153308;899.458;
60980;0.994575;2.80426e-119;898.461;1.69369e-06;4.37708e-148;0.00152968;899.458;
60990;0.994575;2.68052e-119;898.462;1.68993e-06;4.1377e-148;0.00152628;899.458;
61000;0.994575;2.56224e-119;898.462;1.68618e-06;3.9114e-148;0.00152289;899.458;
61010;0.994575;2.44918e-119;898.462;1.68244e-06;3.69749e-148;0.00151951;899.458;
61020;0.994575;2.34111e-119;898.462;1.6787e-06;3.49527e-148;0.00151614;899.458;
61030;0.994575;2.2378e-119;898.462;1.67498e-06;3.30411e-148;0.00151278;899.458;
61040;0.994575;2.13906e-119;898.462;1.67126e-06;3.12341e-148;0.00150942;899.458;
61050;0.994575;2.04467e-119;898.462;1.66755e-06;2.95259e-148;0.00150607;899.458;
61060;0.994575;1.95445e-119;898.462;1.66385e-06;2.79111e-148;0.00150273;899.458;
61070;0.994575;1.86821e-119;898.462;1.66016e-06;2.63846e-148;0.00149939;899.458;
61080;0.994575;1.78577e-119;898.462;1.65647e-06;2.49417e-148;0.00149606;899.458;
61090;0.994575;1.70697e-119;898.462;1.65279e-06;2.35776e-148;0.00149274;899.458;
61100;0.994575;1.63165e-119;898.462;1.64913e-06;2.22881e-148;0.00148943;899.458;
61110;0.994575;1.55966e-119;898.462;1.64547e-06;2.10692e-148;0.00148612;899.458;
61120;0.994575;1.49083e-119;898.462;1.64181e-06;1.99169e-148;0.00148282;899.458;
61130;0.994575;1.42505e-119;898.462;1.63817e-06;1.88276e-148;0.00147953;899.458;
61140;0.994575;1.36217e-119;898.462;1.63453e-06;1.77979e-148;0.00147625;899.458;
61150;0.994575;1.30206e-119;898.462;1.63091e-06;1.68246e-148;0.00147297;899.458;
61160;0.994575;1.24461e-119;898.462;1.62729e-06;1.59044e-148;0.0014697;899.458;
61170;0.994575;1.18969e-119;898.462;1.62367e-06;1.50346e-148;0.00146644;899.458;
61180;0.994575;1.13719e-119;898.462;1.62007e-06;1.42124e-148;0.00146319;899.458;
61190;0.994575;1.08701e-119;898.462;1.61647e-06;1.34351e-148;0.00145994;899.458;
61200;0.994575;1.03905e-119;898.462;1.61289e-06;1.27003e-148;0.0014567;899.458;
61210;0.994575;9.932e-120;898.462;1.60931e-06;1.20057e-148;0.00145346;899.458;
61220;0.994575;9.49374e-120;898.462;1.60573e-06;1.13491e-148;0.00145024;899.458;
61230;0.994575;9.07482e-120;898.462;1.60217e-06;1.07284e-148;0.00144702;899.458;
61240;0.994575;8.67439e-120;898.462;1.59861e-06;1.01417e-148;0.00144381;899.458;
61250;0.994575;8.29163e-120;898.462;1.59507e-06;9.58705e-149;0.0014406;899.458;
61260;0.994575;7.92576e-120;898.462;1.59153e-06;9.06273e-149;0.00143741;899.458;
61270;0.994575;7.57603e-120;898.462;1.58799e-06;8.56708e-149;0.00143422;899.458;
61280;0.994575;7.24173e-120;898.462;1.58447e-06;8.09855e-149;0.00143103;899.458;
61290;0.994575;6.92218e-120;898.462;1.58095e-06;7.65563e-149;0.00142786;899.458;
61300;0.994575;6.61674e-120;898.462;1.57744e-06;7.23694e-149;0.00142469;899.458;
61310;0.994575;6.32477e-120;898.462;1.57394e-06;6.84115e-149;0.00142152;899.458;
61320;0.994575;6.04569e-120;898.462;1.57045e-06;6.46701e-149;0.00141837;899.458;
61330;0.994575;5.77892e-120;898.462;1.56696e-06;6.11332e-149;0.00141522;899.458;
61340;0.994575;5.52392e-120;898.462;1.56348e-06;5.77898e-149;0.00141208;899.458;
61350;0.994575;5.28017e-120;898.462;1.56001e-06;5.46293e-149;0.00140895;899.458;
61360;0.994575;5.04718e-120;898.462;1.55655e-06;5.16416e-149;0.00140582;899.458;
61370;0.994575;4.82447e-120;898.462;1.5531e-06;4.88173e-149;0.0014027;899.458;
61380;0.994575;4.61159e-120;898.462;1.54965e-06;4.61475e-149;0.00139959;899.458;
61390;0.994575;4.4081e-120;898.462;1.54621e-06;4.36237e-149;0.00139648;899.458;
61400;0.994575;4.21359e-120;898.462;1.54278e-06;4.12379e-149;0.00139338;899.458;
61410;0.994575;4.02766e-120;898.462;1.53935e-06;3.89825e-149;0.00139029;899.458;
61420;0.994575;3.84994e-120;898.462;1.53594e-06;3.68506e-149;0.0013872;899.458;
61430;0.994575;3.68006e-120;898.462;1.53253e-06;3.48352e-149;0.00138412;899.458;
61440;0.994575;3.51767e-120;898.462;1.52913e-06;3.29301e-149;0.00138105;899.458;
61450;0.994575;3.36245e-120;898.462;1.52573e-06;3.11291e-149;0.00137798;899.458;
61460;0.994575;3.21408e-120;898.462;1.52235e-06;2.94266e-149;0.00137493;899.458;
61470;0.994575;3.07226e-120;898.462;1.51897e-06;2.78173e-149;0.00137187;899.458;
61480;0.994575;2.93669e-120;898.462;1.5156e-06;2.62959e-149;0.00136883;899.458;
61490;0.994575;2.80711e-120;898.462;1.51223e-06;2.48578e-149;0.00136579;899.458;
61500;0.994575;2.68324e-120;898.462;1.50887e-06;2.34983e-149;0.00136276;899.458;
61510;0.994575;2.56484e-120;898.462;1.50553e-06;2.22132e-149;0.00135973;899.458;
61520;0.994575;2.45167e-120;898.462;1.50218e-06;2.09983e-149;0.00135672;899.458;
61530;0.994575;2.34349e-120;898.462;1.49885e-06;1.98499e-149;0.00135371;899.458;
61540;0.994575;2.24008e-120;898.462;1.49552e-06;1.87643e-149;0.0013507;899.458;
61550;0.994575;2.14123e-120;898.462;1.4922e-06;1.77381e-149;0.0013477;899.458;
61560;0.994575;2.04675e-120;898.462;1.48889e-06;1.6768e-149;0.00134471;899.458;
61570;0.994575;1.95644e-120;898.462;1.48559e-06;1.5851e-149;0.00134173;899.458;
61580;0.994575;1.87011e-120;898.462;1.48229e-06;1.49841e-149;0.00133875;899.458;
61590;0.994575;1.78759e-120;898.462;1.479e-06;1.41646e-149;0.00133578;899.458;
61600;0.994575;1.70871e-120;898.462;1.47572e-06;1.33899e-149;0.00133281;899.458;
61610;0.994575;1.63331e-120;898.462;1.47244e-06;1.26576e-149;0.00132985;899.458;
61620;0.994575;1.56124e-120;898.462;1.46917e-06;1.19654e-149;0.0013269;899.458;
61630;0.994575;1.49235e-120;898.462;1.46591e-06;1.1311e-149;0.00132396;899.458;
61640;0.994575;1.4265e-120;898.462;1.46266e-06;1.06924e-149;0.00132102;899.458;
61650;0.994575;1.36355e-120;898.462;1.45941e-06;1.01076e-149;0.00131809;899.458;
61660;0.994575;1.30339e-120;898.462;1.45617e-06;9.55482e-150;0.00131516;899.458;
61670;0.994575;1.24587e-120;898.462;1.45294e-06;9.03226e-150;0.00131224;899.458;
61680;0.994575;1.1909e-120;898.462;1.44972e-06;8.53828e-150;0.00130933;899.458;
61690;0.994575;1.13835e-120;898.462;1.4465e-06;8.07132e-150;0.00130642;899.458;
61700;0.994575;1.08812e-120;898.462;1.44329e-06;7.6299e-150;0.00130352;899.458;
61710;0.994575;1.0401e-120;898.462;1.44008e-06;7.21262e-150;0.00130063;899.458;
61720;0.994575;9.94209e-121;898.462;1.43689e-06;6.81816e-150;0.00129774;899.458;
61730;0.994575;9.50339e-121;898.462;1.4337e-06;6.44527e-150;0.00129486;899.458;
61740;0.994575;9.08405e-121;898.462;1.43052e-06;6.09277e-150;0.00129199;899.458;
61750;0.994575;8.68321e-121;898.462;1.42734e-06;5.75956e-150;0.00128912;899.458;
61760;0.994575;8.30006e-121;898.462;1.42417e-06;5.44457e-150;0.00128626;899.458;
61770;0.994575;7.93381e-121;898.462;1.42101e-06;5.1468e-150;0.0012834;899.458;
61780;0.994575;7.58373e-121;898.462;1.41786e-06;4.86532e-150;0.00128056;899.458;
61790;0.994575;7.24909e-121;898.462;1.41471e-06;4.59923e-150;0.00127771;899.458;
61800;0.994575;6.92922e-121;898.462;1.41157e-06;4.3477e-150;0.00127488;899.458;
61810;0.994575;6.62346e-121;898.462;1.40844e-06;4.10992e-150;0.00127205;899.458;
61820;0.994575;6.3312e-121;898.462;1.40531e-06;3.88515e-150;0.00126922;899.458;
61830;0.994575;6.05183e-121;898.462;1.40219e-06;3.67267e-150;0.00126641;899.458;
61840;0.994575;5.78479e-121;898.462;1.39908e-06;3.47181e-150;0.0012636;899.458;
61850;0.994575;5.52953e-121;898.462;1.39597e-06;3.28194e-150;0.00126079;899.458;
61860;0.994575;5.28554e-121;898.462;1.39288e-06;3.10245e-150;0.00125799;899.458;
61870;0.994575;5.05231e-121;898.462;1.38978e-06;2.93277e-150;0.0012552;899.458;
61880;0.994575;4.82937e-121;898.462;1.3867e-06;2.77238e-150;0.00125242;899.458;
61890;0.994575;4.61627e-121;898.462;1.38362e-06;2.62075e-150;0.00124964;899.458;
61900;0.994575;4.41258e-121;898.462;1.38055e-06;2.47742e-150;0.00124686;899.458;
61910;0.994575;4.21787e-121;898.462;1.37749e-06;2.34193e-150;0.00124409;899.458;
61920;0.994575;4.03175e-121;898.462;1.37443e-06;2.21385e-150;0.00124133;899.458;
61930;0.994575;3.85385e-121;898.462;1.37138e-06;2.09278e-150;0.00123858;899.458;
61940;0.994575;3.6838e-121;898.462;1.36834e-06;1.97832e-150;0.00123583;899.458;
61950;0.994575;3.52125e-121;898.462;1.3653e-06;1.87013e-150;0.00123309;899.458;
61960;0.994575;3.36587e-121;898.462;1.36227e-06;1.76785e-150;0.00123035;899.458;
61970;0.994575;3.21735e-121;898.462;1.35924e-06;1.67116e-150;0.00122762;899.458;
61980;0.994575;3.07538e-121;898.462;1.35623e-06;1.57977e-150;0.00122489;899.458;
61990;0.994575;2.93968e-121;898.462;1.35322e-06;1.49337e-150;0.00122217;899.458;
62000;0.994575;2.80996e-121;898.462;1.35021e-06;1.4117e-150;0.00121946;899.458;
62010;0.994575;2.68597e-121;898.462;1.34722e-06;1.33449e-150;0.00121676;899.458;
62020;0.994575;2.56745e-121;898.462;1.34423e-06;1.26151e-150;0.00121405;899.458;
62030;0.994575;2.45416e-121;898.462;1.34124e-06;1.19251e-150;0.00121136;899.458;
62040;0.994575;2.34587e-121;898.462;1.33827e-06;1.1273e-150;0.00120867;899.458;
62050;0.994575;2.24236e-121;898.462;1.3353e-06;1.06564e-150;0.00120599;899.458;
62060;0.994575;2.14341e-121;898.462;1.33233e-06;1.00736e-150;0.00120331;899.458;
62070;0.994575;2.04883e-121;898.462;1.32937e-06;9.5227e-151;0.00120064;899.458;
62080;0.994575;1.95842e-121;898.462;1.32642e-06;9.0019e-151;0.00119798;899.458;
62090;0.994575;1.87201e-121;898.462;1.32348e-06;8.50958e-151;0.00119532;899.458;
62100;0.994575;1.7894e-121;898.462;1.32054e-06;8.04419e-151;0.00119266;899.458;
62110;0.994575;1.71045e-121;898.462;1.31761e-06;7.60425e-151;0.00119002;899.458;
62120;0.994575;1.63497e-121;898.462;1.31469e-06;7.18837e-151;0.00118738;899.458;
62130;0.994575;1.56283e-121;898.462;1.31177e-06;6.79524e-151;0.00118474;899.458;
62140;0.994575;1.49387e-121;898.462;1.30886e-06;6.4236e-151;0.00118211;899.458;
62150;0.994575;1.42795e-121;898.462;1.30595e-06;6.07229e-151;0.00117949;899.458;
62160;0.994575;1.36494e-121;898.462;1.30305e-06;5.7402e-151;0.00117687;899.458;
62170;0.994575;1.30471e-121;898.462;1.30016e-06;5.42626e-151;0.00117426;899.458;
62180;0.994575;1.24714e-121;898.462;1.29728e-06;5.1295e-151;0.00117165;899.458;
62190;0.994575;1.19211e-121;898.462;1.2944e-06;4.84896e-151;0.00116905;899.458;
62200;0.994575;1.13951e-121;898.462;1.29152e-06;4.58377e-151;0.00116645;899.458;
62210;0.994575;1.08922e-121;898.462;1.28866e-06;4.33308e-151;0.00116387;899.458;
62220;0.994575;1.04116e-121;898.462;1.2858e-06;4.09611e-151;0.00116128;899.458;
62230;0.994575;9.9522e-122;898.462;1.28294e-06;3.87209e-151;0.00115871;899.458;
62240;0.994575;9.51305e-122;898.462;1.28009e-06;3.66032e-151;0.00115613;899.458;
62250;0.994575;9.09328e-122;898.462;1.27725e-06;3.46014e-151;0.00115357;899.458;
62260;0.994575;8.69203e-122;898.462;1.27442e-06;3.2709e-151;0.00115101;899.458;
62270;0.994575;8.30849e-122;898.462;1.27159e-06;3.09202e-151;0.00114845;899.458;
62280;0.994575;7.94188e-122;898.462;1.26877e-06;2.92291e-151;0.0011459;899.458;
62290;0.994575;7.59143e-122;898.462;1.26595e-06;2.76306e-151;0.00114336;899.458;
62300;0.994575;7.25646e-122;898.462;1.26314e-06;2.61194e-151;0.00114082;899.458;
62310;0.994575;6.93626e-122;898.462;1.26034e-06;2.4691e-151;0.00113829;899.458;
62320;0.994575;6.63019e-122;898.462;1.25754e-06;2.33406e-151;0.00113576;899.458;
62330;0.994575;6.33763e-122;898.462;1.25475e-06;2.20641e-151;0.00113324;899.458;
62340;0.994575;6.05798e-122;898.462;1.25196e-06;2.08574e-151;0.00113073;899.458;
62350;0.994575;5.79067e-122;898.462;1.24919e-06;1.97167e-151;0.00112822;899.458;
62360;0.994575;5.53515e-122;898.462;1.24641e-06;1.86384e-151;0.00112571;899.458;
62370;0.994575;5.29091e-122;898.462;1.24365e-06;1.76191e-151;0.00112321;899.458;
62380;0.994575;5.05744e-122;898.462;1.24089e-06;1.66555e-151;0.00112072;899.458;
62390;0.994575;4.83428e-122;898.462;1.23813e-06;1.57446e-151;0.00111823;899.458;
62400;0.994575;4.62097e-122;898.462;1.23538e-06;1.48835e-151;0.00111575;899.458;
62410;0.994575;4.41706e-122;898.462;1.23264e-06;1.40695e-151;0.00111328;899.458;
62420;0.994575;4.22216e-122;898.462;1.22991e-06;1.33e-151;0.0011108;899.458;
62430;0.994575;4.03585e-122;898.462;1.22718e-06;1.25727e-151;0.00110834;899.458;
62440;0.994575;3.85777e-122;898.462;1.22445e-06;1.18851e-151;0.00110588;899.458;
62450;0.994575;3.68754e-122;898.462;1.22173e-06;1.12351e-151;0.00110342;899.458;
62460;0.994575;3.52483e-122;898.462;1.21902e-06;1.06206e-151;0.00110098;899.458;
62470;0.994575;3.36929e-122;898.462;1.21632e-06;1.00398e-151;0.00109853;899.458;
62480;0.994575;3.22062e-122;898.462;1.21362e-06;9.49068e-152;0.00109609;899.458;
62490;0.994575;3.07851e-122;898.462;1.21092e-06;8.97164e-152;0.00109366;899.458;
62500;0.994575;2.94267e-122;898.462;1.20824e-06;8.48097e-152;0.00109123;899.458;
62510;0.994575;2.81282e-122;898.462;1.20555e-06;8.01715e-152;0.00108881;899.458;
62520;0.994575;2.6887e-122;898.462;1.20288e-06;7.57869e-152;0.00108639;899.458;
62530;0.994575;2.57006e-122;898.462;1.20021e-06;7.1642e-152;0.00108398;899.458;
62540;0.994575;2.45665e-122;898.462;1.19754e-06;6.77239e-152;0.00108158;899.458;
62550;0.994575;2.34825e-122;898.462;1.19489e-06;6.40201e-152;0.00107918;899.458;
62560;0.994575;2.24463e-122;898.462;1.19223e-06;6.05188e-152;0.00107678;899.458;
62570;0.994575;2.14559e-122;898.462;1.18959e-06;5.7209e-152;0.00107439;899.458;
62580;0.994575;2.05091e-122;898.462;1.18695e-06;5.40802e-152;0.00107201;899.458;
62590;0.994575;1.96042e-122;898.462;1.18431e-06;5.11226e-152;0.00106963;899.458;
62600;0.994575;1.87391e-122;898.462;1.18168e-06;4.83266e-152;0.00106725;899.458;
62610;0.994575;1.79122e-122;898.462;1.17906e-06;4.56836e-152;0.00106488;899.458;
62620;0.994575;1.71218e-122;898.462;1.17644e-06;4.31852e-152;0.00106252;899.458;
62630;0.994575;1.63663e-122;898.462;1.17383e-06;4.08234e-152;0.00106016;899.458;
62640;0.994575;1.56442e-122;898.462;1.17123e-06;3.85907e-152;0.00105781;899.458;
62650;0.994575;1.49538e-122;898.462;1.16863e-06;3.64802e-152;0.00105546;899.458;
62660;0.994575;1.4294e-122;898.462;1.16603e-06;3.44851e-152;0.00105312;899.458;
62670;0.994575;1.36633e-122;898.462;1.16345e-06;3.25991e-152;0.00105078;899.458;
62680;0.994575;1.30604e-122;898.462;1.16086e-06;3.08162e-152;0.00104845;899.458;
62690;0.994575;1.24841e-122;898.462;1.15829e-06;2.91309e-152;0.00104612;899.458;
62700;0.994575;1.19332e-122;898.462;1.15572e-06;2.75377e-152;0.0010438;899.458;
62710;0.994575;1.14066e-122;898.462;1.15315e-06;2.60316e-152;0.00104148;899.458;
62720;0.994575;1.09033e-122;898.462;1.15059e-06;2.4608e-152;0.00103917;899.458;
62730;0.994575;1.04222e-122;898.462;1.14804e-06;2.32621e-152;0.00103686;899.458;
62740;0.994575;9.96231e-123;898.462;1.14549e-06;2.19899e-152;0.00103456;899.458;
62750;0.994575;9.52272e-123;898.462;1.14295e-06;2.07873e-152;0.00103227;899.458;
62760;0.994575;9.10252e-123;898.462;1.14041e-06;1.96504e-152;0.00102998;899.458;
62770;0.994575;8.70087e-123;898.462;1.13788e-06;1.85757e-152;0.00102769;899.458;
62780;0.994575;8.31694e-123;898.462;1.13535e-06;1.75598e-152;0.00102541;899.458;
62790;0.994575;7.94995e-123;898.462;1.13283e-06;1.65995e-152;0.00102313;899.458;
62800;0.994575;7.59915e-123;898.462;1.13032e-06;1.56916e-152;0.00102086;899.458;
62810;0.994575;7.26383e-123;898.462;1.12781e-06;1.48335e-152;0.0010186;899.458;
62820;0.994575;6.94331e-123;898.462;1.12531e-06;1.40222e-152;0.00101634;899.458;
62830;0.994575;6.63693e-123;898.462;1.12281e-06;1.32553e-152;0.00101408;899.458;
62840;0.994575;6.34408e-123;898.462;1.12032e-06;1.25304e-152;0.00101183;899.458;
62850;0.994575;6.06414e-123;898.462;1.11783e-06;1.18451e-152;0.00100958;899.458;
62860;0.994575;5.79656e-123;898.462;1.11535e-06;1.11973e-152;0.00100734;899.458;
62870;0.994575;5.54078e-123;898.462;1.11287e-06;1.05849e-152;0.00100511;899.458;
62880;0.994575;5.29629e-123;898.462;1.1104e-06;1.0006e-152;0.00100288;899.458;
62890;0.994575;5.06259e-123;898.462;1.10794e-06;9.45878e-153;0.00100065;899.458;
62900;0.994575;4.8392e-123;898.462;1.10548e-06;8.94148e-153;0.000998428;899.458;
62910;0.994575;4.62566e-123;898.462;1.10303e-06;8.45246e-153;0.000996212;899.458;
62920;0.994575;4.42155e-123;898.462;1.10058e-06;7.9902e-153;0.000994001;899.458;
62930;0.994575;4.22645e-123;898.462;1.09814e-06;7.55321e-153;0.000991795;899.458;
62940;0.994575;4.03995e-123;898.462;1.0957e-06;7.14012e-153;0.000989593;899.458;
62950;0.994575;3.86169e-123;898.462;1.09327e-06;6.74963e-153;0.000987397;899.458;
62960;0.994575;3.69129e-123;898.462;1.09084e-06;6.38049e-153;0.000985205;899.458;
62970;0.994575;3.52841e-123;898.462;1.08842e-06;6.03153e-153;0.000983019;899.458;
62980;0.994575;3.37272e-123;898.462;1.086e-06;5.70167e-153;0.000980837;899.458;
62990;0.994575;3.22389e-123;898.462;1.08359e-06;5.38984e-153;0.00097866;899.458;
63000;0.994575;3.08164e-123;898.462;1.08119e-06;5.09507e-153;0.000976487;899.458;
63010;0.994575;2.94566e-123;898.462;1.07879e-06;4.81642e-153;0.00097432;899.458;
63020;0.994575;2.81568e-123;898.462;1.07639e-06;4.55301e-153;0.000972157;899.458;
63030;0.994575;2.69143e-123;898.462;1.074e-06;4.304e-153;0.00097;899.458;
63040;0.994575;2.57267e-123;898.462;1.07162e-06;4.06861e-153;0.000967847;899.458;
63050;0.994575;2.45915e-123;898.462;1.06924e-06;3.8461e-153;0.000965699;899.458;
63060;0.994575;2.35064e-123;898.462;1.06687e-06;3.63576e-153;0.000963555;899.458;
63070;0.994575;2.24692e-123;898.462;1.0645e-06;3.43691e-153;0.000961416;899.458;
63080;0.994575;2.14777e-123;898.462;1.06214e-06;3.24895e-153;0.000959283;899.458;
63090;0.994575;2.053e-123;898.462;1.05978e-06;3.07126e-153;0.000957153;899.458;
63100;0.994575;1.96241e-123;898.462;1.05743e-06;2.90329e-153;0.000955029;899.458;
63110;0.994575;1.87582e-123;898.462;1.05508e-06;2.74451e-153;0.000952909;899.458;
63120;0.994575;1.79304e-123;898.462;1.05274e-06;2.59441e-153;0.000950794;899.458;
63130;0.994575;1.71392e-123;898.462;1.0504e-06;2.45252e-153;0.000948684;899.458;
63140;0.994575;1.6383e-123;898.462;1.04807e-06;2.31839e-153;0.000946578;899.458;
63150;0.994575;1.56601e-123;898.462;1.04574e-06;2.1916e-153;0.000944477;899.458;
63160;0.994575;1.4969e-123;898.462;1.04342e-06;2.07174e-153;0.000942381;899.458;
63170;0.994575;1.43085e-123;898.462;1.04111e-06;1.95844e-153;0.000940289;899.458;
63180;0.994575;1.36772e-123;898.462;1.0388e-06;1.85133e-153;0.000938202;899.458;
63190;0.994575;1.30736e-123;898.462;1.03649e-06;1.75008e-153;0.00093612;899.458;
63200;0.994575;1.24968e-123;898.462;1.03419e-06;1.65437e-153;0.000934042;899.458;
63210;0.994575;1.19453e-123;898.462;1.03189e-06;1.56389e-153;0.000931969;899.458;
